# x(m)  tau_w(Pa)  Cf   y_plus
0.053301 -9.942554 -0.000572 0.001170 0.874416
0.053421 -9.839898 -0.000566 0.001168 0.870438
0.053540 -9.725365 -0.000560 0.001167 0.865907
0.053660 -9.598750 -0.000553 0.001166 0.860801
0.053779 -9.460422 -0.000545 0.001165 0.855124
0.053899 -9.310768 -0.000536 0.001163 0.848879
0.054019 -9.149790 -0.000527 0.001162 0.842051
0.054138 -8.978034 -0.000517 0.001161 0.834647
0.054258 -8.795717 -0.000506 0.001159 0.826661
0.054378 -8.603240 -0.000495 0.001158 0.818090
0.054497 -8.400834 -0.000484 0.001157 0.808927
0.054617 -8.188732 -0.000471 0.001156 0.799157
0.054737 -7.967619 -0.000459 0.001154 0.788792
0.054856 -7.738364 -0.000445 0.001153 0.777849
0.054976 -7.501991 -0.000432 0.001152 0.766352
0.055096 -7.258587 -0.000418 0.001151 0.754283
0.055215 -7.009110 -0.000403 0.001149 0.741658
0.055335 -6.754780 -0.000389 0.001148 0.728517
0.055454 -6.496049 -0.000374 0.001147 0.714852
0.055574 -6.232506 -0.000359 0.001146 0.700612
0.055694 -5.964213 -0.000343 0.001144 0.685762
0.055813 -5.692466 -0.000328 0.001143 0.670337
0.055933 -5.417970 -0.000312 0.001142 0.654340
0.056053 -5.140634 -0.000296 0.001141 0.637721
0.056172 -4.860178 -0.000280 0.001139 0.620415
0.056292 -4.576923 -0.000263 0.001138 0.602382
0.056412 -4.291470 -0.000247 0.001137 0.583596
0.056531 -4.004736 -0.000231 0.001136 0.564047
0.056651 -3.717372 -0.000214 0.001135 0.543702
0.056771 -3.429655 -0.000197 0.001133 0.522489
0.056890 -3.141861 -0.000181 0.001132 0.500322
0.057010 -2.854165 -0.000164 0.001131 0.477082
0.057129 -2.566571 -0.000148 0.001130 0.452609
0.057249 -2.280123 -0.000131 0.001129 0.426787
0.057369 -1.992658 -0.000115 0.001128 0.399146
0.057488 -1.720278 -0.000099 0.001126 0.371019
0.057608 -1.436351 -0.000083 0.001125 0.339154
0.057728 -1.156236 -0.000067 0.001124 0.304409
0.057847 -0.878253 -0.000051 0.001123 0.265404
0.057967 -0.603013 -0.000035 0.001122 0.219998
0.058087 -0.329800 -0.000019 0.001121 0.162754
0.058206 -0.058655 -0.000003 0.001119 0.068660
0.058326 0.210363 0.000012 0.001118 0.130072
0.058446 0.476986 0.000027 0.001117 0.195925
0.058565 0.740947 0.000043 0.001116 0.244266
0.058685 1.001967 0.000058 0.001115 0.284136
0.058804 1.259833 0.000073 0.001114 0.318698
0.058924 1.514414 0.000087 0.001113 0.349515
0.059044 1.765646 0.000102 0.001111 0.377494
0.059163 2.013501 0.000116 0.001110 0.403223
0.059283 2.257923 0.000130 0.001109 0.427100
0.059403 2.498887 0.000144 0.001108 0.449418
0.059522 2.736455 0.000158 0.001107 0.470402
0.059642 2.970639 0.000171 0.001106 0.490223
0.059762 3.201564 0.000184 0.001105 0.509026
0.059881 3.429203 0.000197 0.001104 0.526915
0.060001 3.653347 0.000210 0.001103 0.543965
0.060121 3.874001 0.000223 0.001101 0.560251
0.060240 4.091201 0.000236 0.001100 0.575841
0.060360 4.304929 0.000248 0.001099 0.590786
0.060479 4.515154 0.000260 0.001098 0.605132
0.060599 4.721835 0.000272 0.001097 0.618917
