-----------------------------------------------------------------------------------------------------------------------
 Mult. |         Configurations          |     Terms    |      Ei           Ek      | gi   gk |    Aki    | Acc. |Type|
  No.  |                                 |              |    (cm-1)       (cm-1)    |         |    s^-1   |      |    |
       |                                 |              |                           |         |           |      |    |
-----------------------------------------------------------------------------------------------------------------------
       |                                 |              | 190120.24   -  202714.12  |  3 - 3  | 4.45e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   225 |                                 |   1P* - 3P   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 190120.24   -  203189.03  |  3 - 3  | 1.53e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   226 |                                 |   1P* - 3S   | 190120.24   -  203537.66  |  3 - 3  | 2.29e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 190120.24   -  203537.66  |  3 - 3  | 2.29e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   227 |                                 |   1P* - 1D   | 190120.24   -  205350.18  |  3 - 5  | 4.77e+06  | D    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   228 |                                 |   1P* - 1S   | 190120.24   -  206910.24  |  3 - 1  | 4.94e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   229 |      2s2.2p.4s - 2s2.2p.4p      |   3P* - 1P   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 196592.07   -  202170.63  |  3 - 3  | 1.79e+05  | D    |    |
       |                                 |              | 196540.23   -  202170.63  |  1 - 3  | 1.21e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   230 |                                 |   3P* - 3D   | 196652.68   -  202799.88  |  9 - 15 | 9.98e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 196711.54   -  202861.36  |  5 - 7  | 1.00e+07  | B    |    |
       |                                 |              | 196592.07   -  202765.26  |  3 - 5  | 8.23e+06  | B    |    |
       |                                 |              | 196540.23   -  202714.12  |  1 - 3  | 6.17e+06  | B    |    |
       |                                 |              | 196711.54   -  202765.26  |  5 - 5  | 1.78e+06  | B    |    |
       |                                 |              | 196592.07   -  202714.12  |  3 - 3  | 3.54e+06  | B    |    |
       |                                 |              | 196711.54   -  202714.12  |  5 - 3  | 1.60e+05  | B    |    |
       |                                 |              |                           |         |           |      |    |
   231 |                                 |   3P* - 3P   | 196652.68   -  203224.94  |  9 - 9  | 1.16e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 196711.54   -  203258.98  |  5 - 5  | 9.39e+06  | B    |    |
       |                                 |              | 196592.07   -  203189.03  |  3 - 3  | 4.54e+06  | B    |    |
       |                                 |              | 196711.54   -  203189.03  |  5 - 3  | 3.07e+06  | B    |    |
       |                                 |              | 196592.07   -  203162.48  |  3 - 1  | 1.16e+07  | B    |    |
       |                                 |              | 196592.07   -  203258.98  |  3 - 5  | 2.21e+06  | B    |    |
       |                                 |              | 196540.23   -  203189.03  |  1 - 3  | 3.94e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
   232 |                                 |   3P* - 3S   | 196652.68   -  203537.66  |  9 - 3  | 1.16e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 196711.54   -  203537.66  |  5 - 3  | 8.24e+06  | B    |    |
       |                                 |              | 196592.07   -  203537.66  |  3 - 3  | 2.69e+06  | B    |    |
       |                                 |              | 196540.23   -  203537.66  |  1 - 3  | 6.42e+05  | B    |    |
       |                                 |              |                           |         |           |      |    |
   233 |                                 |   3P* - 1D   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 196592.07   -  205350.18  |  3 - 5  | 2.30e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   234 |                                 |   3P* - 1S   | 196592.07   -  206910.24  |  9 - 1  | 5.12e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 196592.07   -  206910.24  |  3 - 1  | 5.12e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   235 |      2s2.2p.4s - 2s.2p2.(4P).3s |   3P* - 3P   | 196652.68   -  211802.89  |  9 - 9  | 2.11e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 196711.54   -  211827.67  |  5 - 5  | 1.58e+07  | D    |    |
       |                                 |              | 196592.07   -  211779.45  |  3 - 3  | 5.26e+06  | D    |    |
       |                                 |              | 196711.54   -  211779.45  |  5 - 3  | 8.80e+06  | D    |    |
       |                                 |              | 196592.07   -  211749.35  |  3 - 1  | 2.11e+07  | D    |    |
       |                                 |              | 196592.07   -  211827.67  |  3 - 5  | 5.25e+06  | D    |    |
       |                                 |              | 196540.23   -  211779.45  |  1 - 3  | 7.05e+06  | D    |    |
       |                                 |              |                           |         |           |      |    |
   236 |      2s2.2p.4s - 2s2.2p.4p      |   1P* - 1P   | 197858.69   -  202170.63  |  3 - 3  | 4.09e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   237 |                                 |   1P* - 3D   | 197858.69   -  202746.08  |  3 - 15 | 1.83e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 197858.69   -  202765.26  |  3 - 5  | 4.38e+03  | D    |    |
       |                                 |              | 197858.69   -  202714.12  |  3 - 3  | 8.43e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   238 |                                 |   1P* - 3P   |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 197858.69   -  203189.03  |  3 - 3  | 4.22e+04  | D    |    |
       |                                 |              | 197858.69   -  203162.48  |  3 - 1  | 1.11e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   239 |                                 |   1P* - 3S   | 197858.69   -  203537.66  |  3 - 3  | 2.50e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 197858.69   -  203537.66  |  3 - 3  | 2.50e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   240 |                                 |   1P* - 1D   | 197858.69   -  205350.18  |  3 - 5  | 1.73e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   241 |                                 |   1P* - 1S   | 197858.69   -  206910.24  |  3 - 1  | 2.24e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   242 |      2s2.2p.4s - 2s.2p2.(4P).3s |   1P* - 3P   | 197858.69   -  211802.89  |  3 - 9  | 3.06e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 197858.69   -  211827.67  |  3 - 5  | 2.27e+04  | D    |    |
       |                                 |              | 197858.69   -  211779.45  |  3 - 3  | 2.06e+04  | D    |    |
       |                                 |              | 197858.69   -  211749.35  |  3 - 1  | 9.98e+04  | D    |    |
       |                                 |              |                           |         |           |      |    |
   243 |      2s2.2p.4p - 2s2.2p.4d      |   1P  - 1D*  | 202170.63   -  209925.76  |  3 - 5  | 2.11e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   244 |                                 |   1P  - 1P*  | 202170.63   -  211336.16  |  3 - 3  | 1.32e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   245 |      2s2.2p.4p - 2s2.2p.5s      |   1P  - 1P*  | 202170.63   -  214829.18  |  3 - 3  | 2.27e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   246 |      2s2.2p.4p - 2s2.2p.5d      |   1P  - 1P*  | 202170.63   -  221246.17  |  3 - 3  | 6.20e+05  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   247 |      2s2.2p.4p - 2s2.2p.6s      |   1P  - 1P*  | 202170.63   -  223101.82  |  3 - 3  | 1.03e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   248 |      2s2.2p.4p - 2s2.2p.4d      |   3D  - 3F*  | 202799.88   -  209759.49  | 15 - 21 | 2.13e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 202861.36   -  209823.91  |  7 - 9  | 2.13e+07  | C+   |    |
       |                                 |              | 202765.26   -  209737.97  |  5 - 7  | 1.91e+07  | C+   |    |
       |                                 |              | 202714.12   -  209673.65  |  3 - 5  | 1.79e+07  | C+   |    |
       |                                 |              | 202861.36   -  209737.97  |  7 - 7  | 2.29e+06  | C+   |    |
       |                                 |              | 202765.26   -  209673.65  |  5 - 5  | 3.25e+06  | C+   |    |
       |                                 |              | 202861.36   -  209673.65  |  7 - 5  | 8.80e+04  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   249 |                                 |   3D  - 3D*  | 202799.88   -  210277.43  | 15 - 15 | 6.47e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 202861.36   -  210301.68  |  7 - 7  | 5.66e+06  | C+   |    |
       |                                 |              | 202765.26   -  210266.04  |  5 - 5  | 4.54e+06  | C+   |    |
       |                                 |              | 202714.12   -  210239.83  |  3 - 3  | 4.94e+06  | C+   |    |
       |                                 |              | 202861.36   -  210266.04  |  7 - 5  | 9.79e+05  | C+   |    |
       |                                 |              | 202765.26   -  210239.83  |  5 - 3  | 1.61e+06  | C+   |    |
       |                                 |              | 202765.26   -  210301.68  |  5 - 7  | 7.37e+05  | C+   |    |
       |                                 |              | 202714.12   -  210266.04  |  3 - 5  | 9.99e+05  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   250 |                                 |   3D  - 3P*  | 202799.88   -  210728.56  | 15 - 9  | 2.02e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 202861.36   -  210705.26  |  7 - 5  | 1.64e+06  | C+   |    |
       |                                 |              | 202765.26   -  210751.43  |  5 - 3  | 1.55e+06  | C+   |    |
       |                                 |              | 202714.12   -  210776.45  |  3 - 1  | 2.12e+06  | C+   |    |
       |                                 |              | 202765.26   -  210705.26  |  5 - 5  | 3.04e+05  | C+   |    |
       |                                 |              | 202714.12   -  210751.43  |  3 - 3  | 5.26e+05  | C+   |    |
       |                                 |              | 202714.12   -  210705.26  |  3 - 5  | 2.07e+04  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   251 |      2s2.2p.4p - 2s2.2p.5s      |   3D  - 3P*  | 202799.88   -  214322.85  | 15 - 9  | 3.04e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 202861.36   -  214384.13  |  7 - 5  | 2.55e+07  | C+   |    |
       |                                 |              | 202765.26   -  214257.69  |  5 - 3  | 2.26e+07  | C+   |    |
       |                                 |              | 202714.12   -  214211.96  |  3 - 1  | 3.02e+07  | C+   |    |
       |                                 |              | 202765.26   -  214384.13  |  5 - 5  | 4.67e+06  | C+   |    |
       |                                 |              | 202714.12   -  214257.69  |  3 - 3  | 7.64e+06  | C+   |    |
       |                                 |              | 202714.12   -  214384.13  |  3 - 5  | 3.16e+05  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   252 |      2s2.2p.4p - 2s.2p2.(4P).3p |   3D  - 3D*  | 202799.88   -  228752.32  | 15 - 15 | 5.33e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 202861.36   -  228791.83  |  7 - 7  | 4.72e+05  | C+   |    |
       |                                 |              | 202765.26   -  228731.81  |  5 - 5  | 3.71e+05  | C+   |    |
       |                                 |              | 202714.12   -  228694.30  |  3 - 3  | 4.01e+05  | C+   |    |
       |                                 |              | 202861.36   -  228731.81  |  7 - 5  | 8.23e+04  | C    |    |
       |                                 |              | 202765.26   -  228694.30  |  5 - 3  | 1.33e+05  | C    |    |
       |                                 |              | 202765.26   -  228791.83  |  5 - 7  | 5.99e+04  | C    |    |
       |                                 |              | 202714.12   -  228731.81  |  3 - 5  | 8.05e+04  | C    |    |
       |                                 |              |                           |         |           |      |    |
   253 |      2s2.2p.4p - 2s2.2p.4d      |   3P  - 3D*  |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 203258.98   -  210301.68  |  5 - 7  | 1.41e+07  | C+   |    |
       |                                 |              | 203162.48   -  210239.83  |  1 - 3  | 7.95e+06  | C+   |    |
       |                                 |              | 203189.03   -  210239.83  |  3 - 3  | 5.90e+06  | C+   |    |
       |                                 |              | 203258.98   -  210239.83  |  5 - 3  | 3.82e+05  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   254 |                                 |   3P  - 3P*  | 203224.94   -  210728.56  |  9 - 9  | 7.45e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 203258.98   -  210705.26  |  5 - 5  | 5.46e+06  | C+   |    |
       |                                 |              | 203189.03   -  210751.43  |  3 - 3  | 1.91e+06  | C+   |    |
       |                                 |              | 203258.98   -  210751.43  |  5 - 3  | 3.09e+06  | C+   |    |
       |                                 |              | 203189.03   -  210776.45  |  3 - 1  | 7.70e+06  | C+   |    |
       |                                 |              | 203189.03   -  210705.26  |  3 - 5  | 1.87e+06  | C+   |    |
       |                                 |              | 203162.48   -  210751.43  |  1 - 3  | 2.57e+06  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   255 |      2s2.2p.4p - 2s2.2p.5s      |   3P  - 3P*  | 203224.94   -  214322.85  |  9 - 9  | 1.88e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 203258.98   -  214384.13  |  5 - 5  | 1.42e+07  | C+   |    |
       |                                 |              | 203189.03   -  214257.69  |  3 - 3  | 4.67e+06  | C+   |    |
       |                                 |              | 203258.98   -  214257.69  |  5 - 3  | 7.64e+06  | C+   |    |
       |                                 |              | 203189.03   -  214211.96  |  3 - 1  | 1.85e+07  | C+   |    |
       |                                 |              | 203189.03   -  214384.13  |  3 - 5  | 4.83e+06  | C+   |    |
       |                                 |              | 203162.48   -  214257.69  |  1 - 3  | 6.27e+06  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   256 |      2s2.2p.4p - 2s.2p2.(4P).3p |   3P  - 3S*  | 203224.94   -  223069.02  |  9 - 3  | 9.75e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 203258.98   -  223069.02  |  5 - 3  | 5.39e+06  | C+   |    |
       |                                 |              | 203189.03   -  223069.02  |  3 - 3  | 3.27e+06  | C+   |    |
       |                                 |              | 203162.48   -  223069.02  |  1 - 3  | 1.09e+06  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   257 |                                 |   3P  - 3D*  | 203224.94   -  228752.32  |  9 - 15 | 3.22e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 203258.98   -  228791.83  |  5 - 7  | 3.22e+07  | C+   |    |
       |                                 |              | 203189.03   -  228731.81  |  3 - 5  | 2.42e+07  | C+   |    |
       |                                 |              | 203162.48   -  228694.30  |  1 - 3  | 1.79e+07  | C+   |    |
       |                                 |              | 203258.98   -  228731.81  |  5 - 5  | 7.99e+06  | C+   |    |
       |                                 |              | 203189.03   -  228694.30  |  3 - 3  | 1.34e+07  | C+   |    |
       |                                 |              | 203258.98   -  228694.30  |  5 - 3  | 8.84e+05  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   258 |      2s2.2p.4p - 2s2.2p.4d      |   3S  - 3P*  | 203537.66   -  210728.56  |  3 - 9  | 1.46e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 203537.66   -  210705.26  |  3 - 5  | 1.45e+07  | C+   |    |
       |                                 |              | 203537.66   -  210751.43  |  3 - 3  | 1.48e+07  | C+   |    |
       |                                 |              | 203537.66   -  210776.45  |  3 - 1  | 1.49e+07  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   259 |      2s2.2p.4p - 2s2.2p.5s      |   3S  - 3P*  | 203537.66   -  214322.85  |  3 - 9  | 4.00e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 203537.66   -  214384.13  |  3 - 5  | 4.07e+06  | C+   |    |
       |                                 |              | 203537.66   -  214257.69  |  3 - 3  | 3.93e+06  | C+   |    |
       |                                 |              | 203537.66   -  214211.96  |  3 - 1  | 3.88e+06  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   260 |      2s2.2p.4p - 2s2.2p.4d      |   1D  - 1D*  | 205350.18   -  209925.76  |  5 - 5  | 1.70e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   261 |                                 |   1D  - 1F*  | 205350.18   -  211103.63  |  5 - 7  | 1.42e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   262 |                                 |   1D  - 1P*  | 205350.18   -  211336.16  |  5 - 3  | 1.58e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   263 |      2s2.2p.4p - 2s2.2p.5s      |   1D  - 1P*  | 205350.18   -  214829.18  |  5 - 3  | 2.77e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   264 |      2s2.2p.4p - 2s2.2p.5d      |   1D  - 1D*  | 205350.18   -  220495.36  |  5 - 5  | 1.86e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   265 |                                 |   1D  - 1F*  | 205350.18   -  221141.61  |  5 - 7  | 1.39e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   266 |      2s2.2p.4p - 2s2.2p.6s      |   1D  - 1P*  | 205350.18   -  223101.82  |  5 - 3  | 1.18e+07  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   267 | 2s.2p2.(4P).3s - 2s.2p2.(4P).3p |   5P  - 5D*  | 205675.91   -  223730.08  | 15 - 25 | 6.04e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 205724.81   -  223785.51  |  7 - 9  | 6.04e+07  | C+   |    |
       |                                 |              | 205654.22   -  223731.59  |  5 - 7  | 4.04e+07  | C+   |    |
       |                                 |              | 205597.97   -  223688.45  |  3 - 5  | 2.13e+07  | C+   |    |
       |                                 |              | 205724.81   -  223731.59  |  7 - 7  | 2.00e+07  | C+   |    |
       |                                 |              | 205654.22   -  223688.45  |  5 - 5  | 3.51e+07  | C+   |    |
       |                                 |              | 205597.97   -  223658.55  |  3 - 3  | 4.53e+07  | C+   |    |
       |                                 |              | 205724.81   -  223688.45  |  7 - 5  | 3.97e+06  | C+   |    |
       |                                 |              | 205654.22   -  223658.55  |  5 - 3  | 1.50e+07  | C+   |    |
       |                                 |              | 205597.97   -  223643.30  |  3 - 1  | 6.03e+07  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   268 |                                 |   5P  - 5P*  | 205675.91   -  225643.09  | 15 - 15 | 7.80e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 205654.22   -  225671.22  |  5 - 7  | 2.62e+07  | C+   |    |
       |                                 |              | 205724.81   -  225671.22  |  7 - 7  | 5.19e+07  | C+   |    |
       |                                 |              | 205654.22   -  225627.47  |  5 - 5  | 6.51e+06  | C+   |    |
       |                                 |              | 205597.97   -  225603.50  |  3 - 3  | 1.96e+07  | C+   |    |
       |                                 |              | 205724.81   -  225627.47  |  7 - 5  | 3.61e+07  | C+   |    |
       |                                 |              | 205654.22   -  225603.50  |  5 - 3  | 5.84e+07  | C+   |    |
       |                                 |              | 205597.97   -  225627.47  |  3 - 5  | 3.54e+07  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   269 |                                 |   5P  - 5S*  | 205675.91   -  229838.96  | 15 - 5  | 1.59e+08  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 205724.81   -  229838.96  |  7 - 5  | 7.36e+07  | C+   |    |
       |                                 |              | 205654.22   -  229838.96  |  5 - 5  | 5.30e+07  | C+   |    |
       |                                 |              | 205597.97   -  229838.96  |  3 - 5  | 3.20e+07  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   270 |      2s2.2p.4p - 2s2.2p.4d      |   1S  - 1P*  | 206910.24   -  211336.16  |  1 - 3  | 4.58e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   271 |      2s2.2p.4p - 2s2.2p.5s      |   1S  - 1P*  | 206910.24   -  214829.18  |  1 - 3  | 2.84e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   272 |      2s2.2p.4p - 2s2.2p.5d      |   1S  - 1P*  | 206910.24   -  221246.17  |  1 - 3  | 2.62e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   273 |      2s2.2p.4p - 2s2.2p.6s      |   1S  - 1P*  | 206910.24   -  223101.82  |  1 - 3  | 1.40e+06  | B    |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              |                           |         |           |      |    |
   274 |      2s2.2p.4d - 2s.2p2.(4P).3s |   3D* - 3P   | 210277.43   -  211802.89  | 15 - 9  | 9.69e+04  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 210301.68   -  211827.67  |  7 - 5  | 8.15e+04  | C+   |    |
       |                                 |              | 210266.04   -  211779.45  |  5 - 3  | 7.09e+04  | C+   |    |
       |                                 |              | 210239.83   -  211749.35  |  3 - 1  | 9.39e+04  | C+   |    |
       |                                 |              | 210266.04   -  211827.67  |  5 - 5  | 1.56e+04  | C+   |    |
       |                                 |              | 210239.83   -  211779.45  |  3 - 3  | 2.49e+04  | C+   |    |
       |                                 |              | 210239.83   -  211827.67  |  3 - 5  | 1.09e+03  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   275 |                                 |   3P* - 3P   | 210728.56   -  211802.89  |  9 - 9  | 8.77e+03  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 210705.26   -  211827.67  |  5 - 5  | 7.46e+03  | C+   |    |
       |                                 |              | 210751.43   -  211779.45  |  3 - 3  | 1.91e+03  | C+   |    |
       |                                 |              | 210705.26   -  211779.45  |  5 - 3  | 3.63e+03  | C+   |    |
       |                                 |              | 210751.43   -  211749.35  |  3 - 1  | 6.99e+03  | C+   |    |
       |                                 |              | 210751.43   -  211827.67  |  3 - 5  | 2.19e+03  | C+   |    |
       |                                 |              | 210776.45   -  211779.45  |  1 - 3  | 2.37e+03  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   276 | 2s.2p2.(4P).3s - 2s2.2p.5s      |   3P  - 3P*  | 211802.89   -  214322.85  |  9 - 9  | 3.87e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 211827.67   -  214384.13  |  5 - 5  | 3.03e+05  | C+   |    |
       |                                 |              | 211779.45   -  214257.69  |  3 - 3  | 9.19e+04  | C+   |    |
       |                                 |              | 211827.67   -  214257.69  |  5 - 3  | 1.44e+05  | C+   |    |
       |                                 |              | 211779.45   -  214211.96  |  3 - 1  | 3.48e+05  | C+   |    |
       |                                 |              | 211779.45   -  214384.13  |  3 - 5  | 1.07e+05  | C+   |    |
       |                                 |              | 211749.35   -  214257.69  |  1 - 3  | 1.27e+05  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   277 | 2s.2p2.(4P).3s - 2s.2p2.(4P).3p |   3P  - 3S*  | 211802.89   -  223069.02  |  9 - 3  | 7.47e+06  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 211827.67   -  223069.02  |  5 - 3  | 4.12e+06  | C+   |    |
       |                                 |              | 211779.45   -  223069.02  |  3 - 3  | 2.51e+06  | C+   |    |
       |                                 |              | 211749.35   -  223069.02  |  1 - 3  | 8.42e+05  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   278 |                                 |   3P  - 3D*  | 211802.89   -  228752.32  |  9 - 15 | 2.88e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 211827.67   -  228791.83  |  5 - 7  | 2.88e+07  | C+   |    |
       |                                 |              | 211779.45   -  228731.81  |  3 - 5  | 2.16e+07  | C+   |    |
       |                                 |              | 211749.35   -  228694.30  |  1 - 3  | 1.60e+07  | C+   |    |
       |                                 |              | 211827.67   -  228731.81  |  5 - 5  | 7.13e+06  | C+   |    |
       |                                 |              | 211779.45   -  228694.30  |  3 - 3  | 1.19e+07  | C+   |    |
       |                                 |              | 211827.67   -  228694.30  |  5 - 3  | 7.87e+05  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   279 | 2s.2p2.(4P).3p - 2s.2p2.(4P).3d |   5D* - 5F   | 223730.08   -  243037.32  | 25 - 35 | 1.07e+08  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 223785.51   -  243086.94  |  9 - 11 | 1.07e+08  | C+   |    |
       |                                 |              | 223731.59   -  243046.56  |  7 - 9  | 8.93e+07  | C+   |    |
       |                                 |              | 223688.45   -  243012.77  |  5 - 7  | 7.36e+07  | C+   |    |
       |                                 |              | 223658.55   -  242986.76  |  3 - 5  | 6.01e+07  | C+   |    |
       |                                 |              | 223643.30   -  242969.16  |  1 - 3  | 5.01e+07  | C+   |    |
       |                                 |              | 223785.51   -  243046.56  |  9 - 9  | 1.77e+07  | C+   |    |
       |                                 |              | 223731.59   -  243012.77  |  7 - 7  | 3.20e+07  | C+   |    |
       |                                 |              | 223688.45   -  242986.76  |  5 - 5  | 4.28e+07  | C+   |    |
       |                                 |              | 223658.55   -  242969.16  |  3 - 3  | 5.00e+07  | C+   |    |
       |                                 |              | 223785.51   -  243012.77  |  9 - 7  | 1.51e+06  | C+   |    |
       |                                 |              | 223731.59   -  242986.76  |  7 - 5  | 4.25e+06  | C+   |    |
       |                                 |              | 223688.45   -  242969.16  |  5 - 3  | 7.11e+06  | C+   |    |
       |                                 |              |                           |         |           |      |    |
   280 |                                 |   5D* - 5P   | 223730.08   -  244379.21  | 25 - 15 | 5.71e+05  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 223785.51   -  244353.31  |  9 - 7  | 4.35e+05  | C+   |    |
       |                                 |              | 223731.59   -  244391.88  |  7 - 5  | 3.20e+05  | C+   |    |
       |                                 |              | 223688.45   -  244418.52  |  5 - 3  | 2.02e+05  | C+   |    |
       |                                 |              | 223731.59   -  244353.31  |  7 - 7  | 1.14e+05  | C+   |    |
       |                                 |              | 223688.45   -  244391.88  |  5 - 5  | 2.01e+05  | C+   |    |
       |                                 |              | 223658.55   -  244418.52  |  3 - 3  | 2.61e+05  | C+   |    |
       |                                 |              | 223688.45   -  244353.31  |  5 - 7  | 1.63e+04  | C    |    |
       |                                 |              | 223658.55   -  244391.88  |  3 - 5  | 5.20e+04  | C    |    |
       |                                 |              | 223643.30   -  244418.52  |  1 - 3  | 1.16e+05  | C    |    |
       |                                 |              |                           |         |           |      |    |
   281 |                                 |   5D* - 5D   | 223730.08   -  244958.67  | 25 - 25 | 3.65e+07  |      |    |
       |                                 |              |                           |         |           |      |    |
       |                                 |              | 223785.51   -  244973.31  |  9 - 9  | 3.02e+07  | C+   |    |
       |                                 |              | 223731.59   -  244958.95  |  7 - 7  | 1.82e+07  | C+   |    |
       |                                 |              | 223688.45   -  244947.77  |  5 - 5  | 9.15e+06  | C+   |    |
       |                                 |              | 223658.55   -  244939.89  |  3 - 3  | 3.06e+06  | C+   |    |
       |                                 |              | 223785.51   -  244958.95  |  9 - 7  | 7.75e+06  | C+   |    |
       |                                 |              | 223731.59   -  244947.77  |  7 - 5  | 1.46e+07  | C+   |    |
       |                                 |              | 223688.45   -  244939.89  |  5 - 3  | 2.13e+07  | C+   |    |
       |                                 |              | 223658.55   -  244935.74  |  3 - 1  | 3.67e+07  | C+   |    |
