  T(SEC)      TMP(K)       H          H2         O          O2         OH         H2O        HO2        H2O2       HCO        CH2O       CH3O       CH3        CH4        CO         CO2        N2        
 0.46200E-04 0.29025E+04 0.18155E-01 0.23677E-01 0.14189E-01 0.30298E-01 0.29839E-01 0.12695E+00 0.19601E-04 0.33678E-06 0.40820E-03 0.15264E-04 0.35930E-08 0.16887E-02 0.14076E-03 0.49863E-01 0.36719E-01 0.66804E+00
 0.46400E-04 0.29027E+04 0.18172E-01 0.23701E-01 0.14190E-01 0.30270E-01 0.29844E-01 0.12696E+00 0.19433E-04 0.33670E-06 0.40213E-03 0.15017E-04 0.35345E-08 0.16630E-02 0.13859E-03 0.49886E-01 0.36727E-01 0.66801E+00
 0.46600E-04 0.29029E+04 0.18189E-01 0.23724E-01 0.14191E-01 0.30243E-01 0.29849E-01 0.12696E+00 0.19268E-04 0.33662E-06 0.39615E-03 0.14774E-04 0.34772E-08 0.16378E-02 0.13646E-03 0.49910E-01 0.36733E-01 0.66799E+00
 0.46800E-04 0.29031E+04 0.18206E-01 0.23747E-01 0.14192E-01 0.30216E-01 0.29854E-01 0.12697E+00 0.19106E-04 0.33654E-06 0.39026E-03 0.14536E-04 0.34209E-08 0.16129E-02 0.13436E-03 0.49934E-01 0.36740E-01 0.66797E+00
 0.47000E-04 0.29033E+04 0.18223E-01 0.23769E-01 0.14193E-01 0.30191E-01 0.29859E-01 0.12697E+00 0.18947E-04 0.33647E-06 0.38446E-03 0.14302E-04 0.33656E-08 0.15884E-02 0.13230E-03 0.49958E-01 0.36746E-01 0.66795E+00
 0.47200E-04 0.29034E+04 0.18239E-01 0.23791E-01 0.14194E-01 0.30165E-01 0.29863E-01 0.12698E+00 0.18791E-04 0.33639E-06 0.37875E-03 0.14073E-04 0.33113E-08 0.15644E-02 0.13027E-03 0.49982E-01 0.36751E-01 0.66793E+00
 0.47400E-04 0.29036E+04 0.18255E-01 0.23813E-01 0.14195E-01 0.30140E-01 0.29868E-01 0.12698E+00 0.18637E-04 0.33632E-06 0.37313E-03 0.13847E-04 0.32579E-08 0.15407E-02 0.12827E-03 0.50005E-01 0.36756E-01 0.66791E+00
 0.47600E-04 0.29038E+04 0.18270E-01 0.23834E-01 0.14196E-01 0.30116E-01 0.29872E-01 0.12699E+00 0.18486E-04 0.33625E-06 0.36759E-03 0.13626E-04 0.32056E-08 0.15173E-02 0.12631E-03 0.50029E-01 0.36761E-01 0.66789E+00
 0.47800E-04 0.29039E+04 0.18285E-01 0.23855E-01 0.14197E-01 0.30092E-01 0.29877E-01 0.12699E+00 0.18338E-04 0.33618E-06 0.36213E-03 0.13408E-04 0.31541E-08 0.14944E-02 0.12437E-03 0.50052E-01 0.36766E-01 0.66787E+00
 0.48000E-04 0.29041E+04 0.18300E-01 0.23875E-01 0.14198E-01 0.30069E-01 0.29881E-01 0.12700E+00 0.18193E-04 0.33611E-06 0.35675E-03 0.13195E-04 0.31036E-08 0.14718E-02 0.12247E-03 0.50076E-01 0.36770E-01 0.66785E+00
 0.48200E-04 0.29043E+04 0.18315E-01 0.23895E-01 0.14199E-01 0.30046E-01 0.29885E-01 0.12701E+00 0.18050E-04 0.33604E-06 0.35146E-03 0.12985E-04 0.30539E-08 0.14495E-02 0.12060E-03 0.50099E-01 0.36773E-01 0.66783E+00
 0.48400E-04 0.29044E+04 0.18329E-01 0.23915E-01 0.14200E-01 0.30024E-01 0.29889E-01 0.12701E+00 0.17909E-04 0.33597E-06 0.34624E-03 0.12778E-04 0.30052E-08 0.14277E-02 0.11876E-03 0.50122E-01 0.36777E-01 0.66781E+00
 0.48600E-04 0.29046E+04 0.18343E-01 0.23934E-01 0.14201E-01 0.30002E-01 0.29893E-01 0.12702E+00 0.17771E-04 0.33591E-06 0.34111E-03 0.12575E-04 0.29573E-08 0.14061E-02 0.11695E-03 0.50145E-01 0.36780E-01 0.66779E+00
 0.48800E-04 0.29047E+04 0.18357E-01 0.23953E-01 0.14202E-01 0.29980E-01 0.29897E-01 0.12702E+00 0.17636E-04 0.33584E-06 0.33605E-03 0.12376E-04 0.29102E-08 0.13849E-02 0.11517E-03 0.50168E-01 0.36783E-01 0.66777E+00
 0.49000E-04 0.29048E+04 0.18371E-01 0.23972E-01 0.14202E-01 0.29959E-01 0.29900E-01 0.12703E+00 0.17502E-04 0.33578E-06 0.33106E-03 0.12181E-04 0.28639E-08 0.13640E-02 0.11342E-03 0.50191E-01 0.36785E-01 0.66775E+00
 0.49200E-04 0.29050E+04 0.18384E-01 0.23990E-01 0.14203E-01 0.29938E-01 0.29904E-01 0.12703E+00 0.17371E-04 0.33572E-06 0.32616E-03 0.11988E-04 0.28185E-08 0.13435E-02 0.11170E-03 0.50213E-01 0.36788E-01 0.66774E+00
 0.49400E-04 0.29051E+04 0.18397E-01 0.24008E-01 0.14204E-01 0.29918E-01 0.29908E-01 0.12704E+00 0.17242E-04 0.33566E-06 0.32132E-03 0.11799E-04 0.27738E-08 0.13233E-02 0.11000E-03 0.50236E-01 0.36790E-01 0.66772E+00
 0.49600E-04 0.29053E+04 0.18410E-01 0.24026E-01 0.14204E-01 0.29898E-01 0.29911E-01 0.12704E+00 0.17116E-04 0.33560E-06 0.31656E-03 0.11613E-04 0.27299E-08 0.13034E-02 0.10833E-03 0.50258E-01 0.36792E-01 0.66770E+00
 0.49800E-04 0.29054E+04 0.18423E-01 0.24044E-01 0.14205E-01 0.29879E-01 0.29915E-01 0.12705E+00 0.16992E-04 0.33554E-06 0.31187E-03 0.11431E-04 0.26868E-08 0.12838E-02 0.10669E-03 0.50280E-01 0.36793E-01 0.66768E+00
 0.50000E-04 0.29055E+04 0.18435E-01 0.24061E-01 0.14206E-01 0.29860E-01 0.29918E-01 0.12705E+00 0.16869E-04 0.33549E-06 0.30725E-03 0.11251E-04 0.26444E-08 0.12645E-02 0.10507E-03 0.50302E-01 0.36795E-01 0.66767E+00
 0.50200E-04 0.29056E+04 0.18447E-01 0.24077E-01 0.14206E-01 0.29841E-01 0.29921E-01 0.12706E+00 0.16749E-04 0.33543E-06 0.30270E-03 0.11075E-04 0.26028E-08 0.12455E-02 0.10348E-03 0.50324E-01 0.36796E-01 0.66765E+00
 0.50400E-04 0.29058E+04 0.18459E-01 0.24094E-01 0.14207E-01 0.29823E-01 0.29924E-01 0.12706E+00 0.16631E-04 0.33538E-06 0.29822E-03 0.10901E-04 0.25618E-08 0.12268E-02 0.10191E-03 0.50346E-01 0.36797E-01 0.66763E+00
 0.50600E-04 0.29059E+04 0.18471E-01 0.24110E-01 0.14208E-01 0.29805E-01 0.29928E-01 0.12707E+00 0.16515E-04 0.33532E-06 0.29380E-03 0.10731E-04 0.25216E-08 0.12084E-02 0.10037E-03 0.50367E-01 0.36798E-01 0.66762E+00
 0.50800E-04 0.29060E+04 0.18483E-01 0.24126E-01 0.14208E-01 0.29787E-01 0.29931E-01 0.12707E+00 0.16400E-04 0.33527E-06 0.28945E-03 0.10563E-04 0.24820E-08 0.11903E-02 0.98857E-04 0.50389E-01 0.36799E-01 0.66760E+00
 0.51000E-04 0.29061E+04 0.18494E-01 0.24142E-01 0.14209E-01 0.29770E-01 0.29934E-01 0.12708E+00 0.16288E-04 0.33522E-06 0.28517E-03 0.10398E-04 0.24431E-08 0.11724E-02 0.97365E-04 0.50410E-01 0.36799E-01 0.66758E+00
 0.51200E-04 0.29062E+04 0.18505E-01 0.24157E-01 0.14209E-01 0.29753E-01 0.29937E-01 0.12708E+00 0.16178E-04 0.33517E-06 0.28095E-03 0.10236E-04 0.24048E-08 0.11549E-02 0.95896E-04 0.50431E-01 0.36800E-01 0.66757E+00
 0.51400E-04 0.29064E+04 0.18516E-01 0.24172E-01 0.14210E-01 0.29736E-01 0.29940E-01 0.12709E+00 0.16069E-04 0.33512E-06 0.27680E-03 0.10077E-04 0.23672E-08 0.11376E-02 0.94450E-04 0.50451E-01 0.36800E-01 0.66755E+00
 0.51600E-04 0.29065E+04 0.18527E-01 0.24187E-01 0.14210E-01 0.29720E-01 0.29942E-01 0.12709E+00 0.15962E-04 0.33507E-06 0.27270E-03 0.99199E-05 0.23303E-08 0.11206E-02 0.93027E-04 0.50472E-01 0.36800E-01 0.66754E+00
 0.51800E-04 0.29066E+04 0.18537E-01 0.24202E-01 0.14211E-01 0.29704E-01 0.29945E-01 0.12710E+00 0.15857E-04 0.33502E-06 0.26867E-03 0.97659E-05 0.22939E-08 0.11038E-02 0.91627E-04 0.50492E-01 0.36800E-01 0.66752E+00
 0.52000E-04 0.29067E+04 0.18547E-01 0.24216E-01 0.14211E-01 0.29688E-01 0.29948E-01 0.12710E+00 0.15754E-04 0.33497E-06 0.26470E-03 0.96143E-05 0.22582E-08 0.10873E-02 0.90248E-04 0.50512E-01 0.36800E-01 0.66751E+00
 0.52200E-04 0.29068E+04 0.18558E-01 0.24230E-01 0.14212E-01 0.29673E-01 0.29951E-01 0.12711E+00 0.15653E-04 0.33493E-06 0.26079E-03 0.94653E-05 0.22231E-08 0.10710E-02 0.88891E-04 0.50532E-01 0.36800E-01 0.66749E+00
 0.52400E-04 0.29069E+04 0.18568E-01 0.24244E-01 0.14212E-01 0.29657E-01 0.29953E-01 0.12711E+00 0.15553E-04 0.33488E-06 0.25693E-03 0.93188E-05 0.21885E-08 0.10550E-02 0.87555E-04 0.50552E-01 0.36799E-01 0.66748E+00
 0.52600E-04 0.29070E+04 0.18577E-01 0.24258E-01 0.14212E-01 0.29643E-01 0.29956E-01 0.12712E+00 0.15454E-04 0.33484E-06 0.25314E-03 0.91747E-05 0.21545E-08 0.10393E-02 0.86240E-04 0.50572E-01 0.36799E-01 0.66746E+00
 0.52800E-04 0.29071E+04 0.18587E-01 0.24271E-01 0.14213E-01 0.29628E-01 0.29958E-01 0.12712E+00 0.15358E-04 0.33479E-06 0.24940E-03 0.90329E-05 0.21211E-08 0.10238E-02 0.84945E-04 0.50591E-01 0.36798E-01 0.66745E+00
 0.53000E-04 0.29072E+04 0.18596E-01 0.24285E-01 0.14213E-01 0.29614E-01 0.29961E-01 0.12713E+00 0.15263E-04 0.33475E-06 0.24572E-03 0.88935E-05 0.20883E-08 0.10085E-02 0.83671E-04 0.50610E-01 0.36797E-01 0.66743E+00
 0.53200E-04 0.29073E+04 0.18606E-01 0.24298E-01 0.14214E-01 0.29600E-01 0.29963E-01 0.12713E+00 0.15169E-04 0.33471E-06 0.24209E-03 0.87564E-05 0.20559E-08 0.99348E-03 0.82417E-04 0.50629E-01 0.36797E-01 0.66742E+00
 0.53400E-04 0.29074E+04 0.18615E-01 0.24310E-01 0.14214E-01 0.29586E-01 0.29966E-01 0.12714E+00 0.15078E-04 0.33467E-06 0.23852E-03 0.86215E-05 0.20242E-08 0.97867E-03 0.81182E-04 0.50648E-01 0.36796E-01 0.66741E+00
 0.53600E-04 0.29075E+04 0.18624E-01 0.24323E-01 0.14214E-01 0.29572E-01 0.29968E-01 0.12714E+00 0.14987E-04 0.33463E-06 0.23500E-03 0.84889E-05 0.19929E-08 0.96409E-03 0.79966E-04 0.50667E-01 0.36795E-01 0.66739E+00
 0.53800E-04 0.29075E+04 0.18633E-01 0.24335E-01 0.14215E-01 0.29559E-01 0.29970E-01 0.12714E+00 0.14898E-04 0.33459E-06 0.23153E-03 0.83584E-05 0.19622E-08 0.94974E-03 0.78769E-04 0.50685E-01 0.36794E-01 0.66738E+00
 0.54000E-04 0.29076E+04 0.18641E-01 0.24347E-01 0.14215E-01 0.29546E-01 0.29973E-01 0.12715E+00 0.14811E-04 0.33455E-06 0.22811E-03 0.82300E-05 0.19319E-08 0.93560E-03 0.77591E-04 0.50703E-01 0.36793E-01 0.66737E+00
 0.54200E-04 0.29077E+04 0.18650E-01 0.24359E-01 0.14215E-01 0.29533E-01 0.29975E-01 0.12715E+00 0.14725E-04 0.33451E-06 0.22475E-03 0.81037E-05 0.19022E-08 0.92168E-03 0.76430E-04 0.50721E-01 0.36792E-01 0.66736E+00
 0.54400E-04 0.29078E+04 0.18658E-01 0.24371E-01 0.14216E-01 0.29520E-01 0.29977E-01 0.12716E+00 0.14640E-04 0.33447E-06 0.22143E-03 0.79795E-05 0.18729E-08 0.90797E-03 0.75288E-04 0.50739E-01 0.36791E-01 0.66734E+00
 0.54600E-04 0.29079E+04 0.18667E-01 0.24383E-01 0.14216E-01 0.29508E-01 0.29979E-01 0.12716E+00 0.14557E-04 0.33444E-06 0.21817E-03 0.78572E-05 0.18441E-08 0.89447E-03 0.74163E-04 0.50757E-01 0.36789E-01 0.66733E+00
 0.54800E-04 0.29080E+04 0.18675E-01 0.24394E-01 0.14216E-01 0.29496E-01 0.29981E-01 0.12717E+00 0.14475E-04 0.33440E-06 0.21495E-03 0.77370E-05 0.18158E-08 0.88118E-03 0.73056E-04 0.50774E-01 0.36788E-01 0.66732E+00
 0.55000E-04 0.29081E+04 0.18683E-01 0.24405E-01 0.14216E-01 0.29484E-01 0.29983E-01 0.12717E+00 0.14394E-04 0.33436E-06 0.21179E-03 0.76187E-05 0.17879E-08 0.86809E-03 0.71966E-04 0.50791E-01 0.36787E-01 0.66731E+00
 0.55200E-04 0.29081E+04 0.18691E-01 0.24416E-01 0.14217E-01 0.29472E-01 0.29985E-01 0.12717E+00 0.14315E-04 0.33433E-06 0.20867E-03 0.75023E-05 0.17605E-08 0.85519E-03 0.70892E-04 0.50808E-01 0.36785E-01 0.66729E+00
 0.55400E-04 0.29082E+04 0.18698E-01 0.24427E-01 0.14217E-01 0.29460E-01 0.29987E-01 0.12718E+00 0.14237E-04 0.33429E-06 0.20559E-03 0.73877E-05 0.17336E-08 0.84250E-03 0.69835E-04 0.50825E-01 0.36784E-01 0.66728E+00
 0.55600E-04 0.29083E+04 0.18706E-01 0.24438E-01 0.14217E-01 0.29449E-01 0.29989E-01 0.12718E+00 0.14160E-04 0.33426E-06 0.20256E-03 0.72751E-05 0.17070E-08 0.83000E-03 0.68795E-04 0.50842E-01 0.36782E-01 0.66727E+00
 0.55800E-04 0.29084E+04 0.18713E-01 0.24448E-01 0.14217E-01 0.29438E-01 0.29991E-01 0.12719E+00 0.14084E-04 0.33423E-06 0.19958E-03 0.71642E-05 0.16809E-08 0.81768E-03 0.67770E-04 0.50858E-01 0.36781E-01 0.66726E+00
 0.56000E-04 0.29084E+04 0.18721E-01 0.24459E-01 0.14218E-01 0.29427E-01 0.29993E-01 0.12719E+00 0.14010E-04 0.33419E-06 0.19664E-03 0.70551E-05 0.16553E-08 0.80556E-03 0.66761E-04 0.50875E-01 0.36779E-01 0.66725E+00
 0.56200E-04 0.29085E+04 0.18728E-01 0.24469E-01 0.14218E-01 0.29416E-01 0.29995E-01 0.12719E+00 0.13937E-04 0.33416E-06 0.19375E-03 0.69477E-05 0.16300E-08 0.79361E-03 0.65767E-04 0.50891E-01 0.36778E-01 0.66724E+00
 0.56400E-04 0.29086E+04 0.18735E-01 0.24479E-01 0.14218E-01 0.29405E-01 0.29997E-01 0.12720E+00 0.13865E-04 0.33413E-06 0.19090E-03 0.68420E-05 0.16051E-08 0.78185E-03 0.64789E-04 0.50906E-01 0.36776E-01 0.66723E+00
 0.56600E-04 0.29086E+04 0.18742E-01 0.24489E-01 0.14218E-01 0.29395E-01 0.29998E-01 0.12720E+00 0.13794E-04 0.33410E-06 0.18809E-03 0.67381E-05 0.15807E-08 0.77027E-03 0.63825E-04 0.50922E-01 0.36775E-01 0.66722E+00
 0.56800E-04 0.29087E+04 0.18749E-01 0.24498E-01 0.14219E-01 0.29385E-01 0.30000E-01 0.12720E+00 0.13724E-04 0.33407E-06 0.18532E-03 0.66358E-05 0.15566E-08 0.75886E-03 0.62877E-04 0.50938E-01 0.36773E-01 0.66721E+00
 0.57000E-04 0.29088E+04 0.18756E-01 0.24508E-01 0.14219E-01 0.29375E-01 0.30002E-01 0.12721E+00 0.13655E-04 0.33404E-06 0.18260E-03 0.65351E-05 0.15329E-08 0.74762E-03 0.61942E-04 0.50953E-01 0.36771E-01 0.66720E+00
 0.57200E-04 0.29088E+04 0.18762E-01 0.24517E-01 0.14219E-01 0.29365E-01 0.30004E-01 0.12721E+00 0.13588E-04 0.33401E-06 0.17991E-03 0.64360E-05 0.15096E-08 0.73656E-03 0.61023E-04 0.50968E-01 0.36770E-01 0.66719E+00
 0.57400E-04 0.29089E+04 0.18769E-01 0.24527E-01 0.14219E-01 0.29355E-01 0.30005E-01 0.12722E+00 0.13521E-04 0.33398E-06 0.17726E-03 0.63385E-05 0.14866E-08 0.72566E-03 0.60116E-04 0.50983E-01 0.36768E-01 0.66718E+00
 0.57600E-04 0.29090E+04 0.18775E-01 0.24536E-01 0.14219E-01 0.29346E-01 0.30007E-01 0.12722E+00 0.13456E-04 0.33395E-06 0.17466E-03 0.62425E-05 0.14641E-08 0.71492E-03 0.59224E-04 0.50998E-01 0.36766E-01 0.66717E+00
 0.57800E-04 0.29090E+04 0.18782E-01 0.24545E-01 0.14220E-01 0.29336E-01 0.30008E-01 0.12722E+00 0.13392E-04 0.33392E-06 0.17209E-03 0.61480E-05 0.14419E-08 0.70435E-03 0.58345E-04 0.51012E-01 0.36764E-01 0.66716E+00
 0.58000E-04 0.29091E+04 0.18788E-01 0.24553E-01 0.14220E-01 0.29327E-01 0.30010E-01 0.12723E+00 0.13328E-04 0.33390E-06 0.16956E-03 0.60550E-05 0.14200E-08 0.69394E-03 0.57480E-04 0.51026E-01 0.36763E-01 0.66715E+00
 0.58200E-04 0.29092E+04 0.18794E-01 0.24562E-01 0.14220E-01 0.29318E-01 0.30012E-01 0.12723E+00 0.13266E-04 0.33387E-06 0.16707E-03 0.59635E-05 0.13985E-08 0.68368E-03 0.56628E-04 0.51041E-01 0.36761E-01 0.66714E+00
 0.58400E-04 0.29092E+04 0.18800E-01 0.24571E-01 0.14220E-01 0.29309E-01 0.30013E-01 0.12723E+00 0.13205E-04 0.33384E-06 0.16462E-03 0.58735E-05 0.13773E-08 0.67358E-03 0.55789E-04 0.51055E-01 0.36759E-01 0.66713E+00
 0.58600E-04 0.29093E+04 0.18806E-01 0.24579E-01 0.14220E-01 0.29300E-01 0.30014E-01 0.12724E+00 0.13144E-04 0.33382E-06 0.16220E-03 0.57848E-05 0.13565E-08 0.66363E-03 0.54962E-04 0.51068E-01 0.36757E-01 0.66712E+00
 0.58800E-04 0.29093E+04 0.18812E-01 0.24587E-01 0.14220E-01 0.29291E-01 0.30016E-01 0.12724E+00 0.13085E-04 0.33379E-06 0.15982E-03 0.56976E-05 0.13359E-08 0.65383E-03 0.54148E-04 0.51082E-01 0.36756E-01 0.66711E+00
 0.59000E-04 0.29094E+04 0.18817E-01 0.24595E-01 0.14221E-01 0.29283E-01 0.30017E-01 0.12724E+00 0.13026E-04 0.33377E-06 0.15747E-03 0.56117E-05 0.13158E-08 0.64418E-03 0.53346E-04 0.51095E-01 0.36754E-01 0.66710E+00
 0.59200E-04 0.29094E+04 0.18823E-01 0.24604E-01 0.14221E-01 0.29275E-01 0.30019E-01 0.12725E+00 0.12969E-04 0.33374E-06 0.15516E-03 0.55271E-05 0.12959E-08 0.63467E-03 0.52557E-04 0.51109E-01 0.36752E-01 0.66709E+00
 0.59400E-04 0.29095E+04 0.18829E-01 0.24611E-01 0.14221E-01 0.29266E-01 0.30020E-01 0.12725E+00 0.12912E-04 0.33372E-06 0.15288E-03 0.54439E-05 0.12763E-08 0.62531E-03 0.51779E-04 0.51122E-01 0.36750E-01 0.66708E+00
 0.59600E-04 0.29096E+04 0.18834E-01 0.24619E-01 0.14221E-01 0.29258E-01 0.30022E-01 0.12725E+00 0.12856E-04 0.33369E-06 0.15064E-03 0.53620E-05 0.12571E-08 0.61608E-03 0.51013E-04 0.51135E-01 0.36749E-01 0.66707E+00
 0.59800E-04 0.29096E+04 0.18840E-01 0.24627E-01 0.14221E-01 0.29250E-01 0.30023E-01 0.12726E+00 0.12801E-04 0.33367E-06 0.14843E-03 0.52813E-05 0.12381E-08 0.60700E-03 0.50259E-04 0.51148E-01 0.36747E-01 0.66707E+00
 0.60000E-04 0.29097E+04 0.18845E-01 0.24634E-01 0.14221E-01 0.29243E-01 0.30024E-01 0.12726E+00 0.12747E-04 0.33365E-06 0.14625E-03 0.52020E-05 0.12195E-08 0.59805E-03 0.49516E-04 0.51160E-01 0.36745E-01 0.66706E+00
 0.60200E-04 0.29097E+04 0.18850E-01 0.24642E-01 0.14221E-01 0.29235E-01 0.30025E-01 0.12726E+00 0.12694E-04 0.33362E-06 0.14411E-03 0.51238E-05 0.12011E-08 0.58923E-03 0.48785E-04 0.51173E-01 0.36743E-01 0.66705E+00
 0.60400E-04 0.29098E+04 0.18855E-01 0.24649E-01 0.14222E-01 0.29227E-01 0.30027E-01 0.12726E+00 0.12641E-04 0.33360E-06 0.14199E-03 0.50469E-05 0.11830E-08 0.58055E-03 0.48064E-04 0.51185E-01 0.36742E-01 0.66704E+00
 0.60600E-04 0.29098E+04 0.18860E-01 0.24656E-01 0.14222E-01 0.29220E-01 0.30028E-01 0.12727E+00 0.12590E-04 0.33358E-06 0.13991E-03 0.49711E-05 0.11652E-08 0.57200E-03 0.47354E-04 0.51197E-01 0.36740E-01 0.66703E+00
 0.60800E-04 0.29099E+04 0.18865E-01 0.24663E-01 0.14222E-01 0.29213E-01 0.30029E-01 0.12727E+00 0.12539E-04 0.33356E-06 0.13786E-03 0.48966E-05 0.11477E-08 0.56357E-03 0.46655E-04 0.51209E-01 0.36738E-01 0.66702E+00
 0.61000E-04 0.29099E+04 0.18870E-01 0.24670E-01 0.14222E-01 0.29205E-01 0.30030E-01 0.12727E+00 0.12489E-04 0.33354E-06 0.13584E-03 0.48232E-05 0.11305E-08 0.55527E-03 0.45966E-04 0.51221E-01 0.36736E-01 0.66702E+00
 0.61200E-04 0.29099E+04 0.18875E-01 0.24677E-01 0.14222E-01 0.29198E-01 0.30032E-01 0.12728E+00 0.12440E-04 0.33351E-06 0.13385E-03 0.47509E-05 0.11135E-08 0.54710E-03 0.45288E-04 0.51232E-01 0.36735E-01 0.66701E+00
 0.61400E-04 0.29100E+04 0.18880E-01 0.24684E-01 0.14222E-01 0.29191E-01 0.30033E-01 0.12728E+00 0.12391E-04 0.33349E-06 0.13189E-03 0.46797E-05 0.10968E-08 0.53904E-03 0.44620E-04 0.51244E-01 0.36733E-01 0.66700E+00
 0.61600E-04 0.29100E+04 0.18884E-01 0.24691E-01 0.14222E-01 0.29184E-01 0.30034E-01 0.12728E+00 0.12343E-04 0.33347E-06 0.12995E-03 0.46097E-05 0.10803E-08 0.53111E-03 0.43962E-04 0.51255E-01 0.36731E-01 0.66699E+00
 0.61800E-04 0.29101E+04 0.18889E-01 0.24697E-01 0.14222E-01 0.29178E-01 0.30035E-01 0.12728E+00 0.12296E-04 0.33345E-06 0.12805E-03 0.45407E-05 0.10641E-08 0.52329E-03 0.43313E-04 0.51266E-01 0.36729E-01 0.66699E+00
 0.62000E-04 0.29101E+04 0.18894E-01 0.24704E-01 0.14222E-01 0.29171E-01 0.30036E-01 0.12729E+00 0.12250E-04 0.33343E-06 0.12617E-03 0.44728E-05 0.10482E-08 0.51560E-03 0.42675E-04 0.51277E-01 0.36728E-01 0.66698E+00
 0.62200E-04 0.29102E+04 0.18898E-01 0.24710E-01 0.14223E-01 0.29164E-01 0.30037E-01 0.12729E+00 0.12204E-04 0.33341E-06 0.12433E-03 0.44059E-05 0.10325E-08 0.50801E-03 0.42046E-04 0.51288E-01 0.36726E-01 0.66697E+00
 0.62400E-04 0.29102E+04 0.18902E-01 0.24716E-01 0.14223E-01 0.29158E-01 0.30038E-01 0.12729E+00 0.12160E-04 0.33339E-06 0.12251E-03 0.43401E-05 0.10170E-08 0.50054E-03 0.41426E-04 0.51299E-01 0.36724E-01 0.66697E+00
 0.62600E-04 0.29103E+04 0.18907E-01 0.24722E-01 0.14223E-01 0.29152E-01 0.30039E-01 0.12729E+00 0.12115E-04 0.33337E-06 0.12071E-03 0.42753E-05 0.10018E-08 0.49319E-03 0.40816E-04 0.51310E-01 0.36723E-01 0.66696E+00
 0.62800E-04 0.29103E+04 0.18911E-01 0.24728E-01 0.14223E-01 0.29145E-01 0.30040E-01 0.12730E+00 0.12072E-04 0.33336E-06 0.11895E-03 0.42115E-05 0.98681E-09 0.48594E-03 0.40215E-04 0.51320E-01 0.36721E-01 0.66695E+00
 0.63000E-04 0.29103E+04 0.18915E-01 0.24734E-01 0.14223E-01 0.29139E-01 0.30041E-01 0.12730E+00 0.12029E-04 0.33334E-06 0.11721E-03 0.41486E-05 0.97206E-09 0.47880E-03 0.39623E-04 0.51330E-01 0.36719E-01 0.66695E+00
 0.63200E-04 0.29104E+04 0.18919E-01 0.24740E-01 0.14223E-01 0.29133E-01 0.30042E-01 0.12730E+00 0.11987E-04 0.33332E-06 0.11549E-03 0.40868E-05 0.95753E-09 0.47176E-03 0.39040E-04 0.51340E-01 0.36718E-01 0.66694E+00
 0.63400E-04 0.29104E+04 0.18923E-01 0.24746E-01 0.14223E-01 0.29127E-01 0.30043E-01 0.12730E+00 0.11945E-04 0.33330E-06 0.11380E-03 0.40258E-05 0.94323E-09 0.46483E-03 0.38465E-04 0.51350E-01 0.36716E-01 0.66693E+00
 0.63600E-04 0.29105E+04 0.18927E-01 0.24752E-01 0.14223E-01 0.29121E-01 0.30044E-01 0.12731E+00 0.11905E-04 0.33328E-06 0.11214E-03 0.39658E-05 0.92914E-09 0.45801E-03 0.37899E-04 0.51360E-01 0.36715E-01 0.66693E+00
 0.63800E-04 0.29105E+04 0.18931E-01 0.24757E-01 0.14223E-01 0.29116E-01 0.30045E-01 0.12731E+00 0.11864E-04 0.33327E-06 0.11050E-03 0.39068E-05 0.91528E-09 0.45128E-03 0.37342E-04 0.51370E-01 0.36713E-01 0.66692E+00
 0.64000E-04 0.29105E+04 0.18935E-01 0.24763E-01 0.14223E-01 0.29110E-01 0.30046E-01 0.12731E+00 0.11825E-04 0.33325E-06 0.10888E-03 0.38486E-05 0.90162E-09 0.44465E-03 0.36793E-04 0.51380E-01 0.36711E-01 0.66691E+00
 0.64200E-04 0.29106E+04 0.18939E-01 0.24768E-01 0.14223E-01 0.29104E-01 0.30047E-01 0.12731E+00 0.11786E-04 0.33323E-06 0.10729E-03 0.37913E-05 0.88818E-09 0.43813E-03 0.36252E-04 0.51389E-01 0.36710E-01 0.66691E+00
 0.64400E-04 0.29106E+04 0.18943E-01 0.24774E-01 0.14224E-01 0.29099E-01 0.30048E-01 0.12732E+00 0.11747E-04 0.33322E-06 0.10572E-03 0.37349E-05 0.87494E-09 0.43170E-03 0.35719E-04 0.51399E-01 0.36708E-01 0.66690E+00
 0.64600E-04 0.29106E+04 0.18946E-01 0.24779E-01 0.14224E-01 0.29093E-01 0.30049E-01 0.12732E+00 0.11709E-04 0.33320E-06 0.10417E-03 0.36794E-05 0.86190E-09 0.42536E-03 0.35194E-04 0.51408E-01 0.36707E-01 0.66689E+00
 0.64800E-04 0.29107E+04 0.18950E-01 0.24784E-01 0.14224E-01 0.29088E-01 0.30050E-01 0.12732E+00 0.11672E-04 0.33319E-06 0.10265E-03 0.36247E-05 0.84907E-09 0.41912E-03 0.34676E-04 0.51417E-01 0.36705E-01 0.66689E+00
 0.65000E-04 0.29107E+04 0.18954E-01 0.24789E-01 0.14224E-01 0.29083E-01 0.30051E-01 0.12732E+00 0.11635E-04 0.33317E-06 0.10115E-03 0.35708E-05 0.83643E-09 0.41298E-03 0.34167E-04 0.51426E-01 0.36704E-01 0.66688E+00
 0.65200E-04 0.29107E+04 0.18957E-01 0.24794E-01 0.14224E-01 0.29078E-01 0.30052E-01 0.12733E+00 0.11599E-04 0.33315E-06 0.99671E-04 0.35177E-05 0.82398E-09 0.40692E-03 0.33665E-04 0.51435E-01 0.36702E-01 0.66688E+00
