  T(SEC)      TMP(K)       H          H2         O          O2         OH         H2O        HO2        H2O2       HCO        CH2O       CH3O       CH3        CH4        CO         CO2        N2        
 0.23120E-03 0.27157E+04 0.30976E-01 0.30840E-01 0.20145E-01 0.31233E-01 0.30828E-01 0.11272E+00 0.69480E-05 0.37925E-06 0.15814E-06 0.57941E-09 0.16989E-15 0.36712E-13 0.16363E-14 0.51707E-01 0.35528E-01 0.65601E+00
 0.23140E-03 0.27161E+04 0.30953E-01 0.30833E-01 0.20134E-01 0.31227E-01 0.30829E-01 0.11275E+00 0.69507E-05 0.37873E-06 0.15795E-06 0.57933E-09 0.17010E-15 0.36764E-13 0.16394E-14 0.51704E-01 0.35534E-01 0.65603E+00
 0.23160E-03 0.27165E+04 0.30929E-01 0.30827E-01 0.20123E-01 0.31222E-01 0.30831E-01 0.11277E+00 0.69535E-05 0.37822E-06 0.15777E-06 0.57925E-09 0.17031E-15 0.36816E-13 0.16425E-14 0.51701E-01 0.35539E-01 0.65605E+00
 0.23180E-03 0.27169E+04 0.30905E-01 0.30820E-01 0.20111E-01 0.31217E-01 0.30832E-01 0.11279E+00 0.69562E-05 0.37771E-06 0.15759E-06 0.57917E-09 0.17052E-15 0.36868E-13 0.16456E-14 0.51698E-01 0.35545E-01 0.65607E+00
 0.23200E-03 0.27173E+04 0.30882E-01 0.30813E-01 0.20100E-01 0.31211E-01 0.30833E-01 0.11282E+00 0.69589E-05 0.37720E-06 0.15741E-06 0.57908E-09 0.17074E-15 0.36919E-13 0.16487E-14 0.51695E-01 0.35550E-01 0.65609E+00
 0.23220E-03 0.27176E+04 0.30858E-01 0.30807E-01 0.20089E-01 0.31206E-01 0.30834E-01 0.11284E+00 0.69616E-05 0.37669E-06 0.15723E-06 0.57900E-09 0.17095E-15 0.36971E-13 0.16518E-14 0.51692E-01 0.35556E-01 0.65611E+00
 0.23240E-03 0.27180E+04 0.30835E-01 0.30800E-01 0.20078E-01 0.31201E-01 0.30836E-01 0.11286E+00 0.69644E-05 0.37618E-06 0.15704E-06 0.57892E-09 0.17116E-15 0.37022E-13 0.16549E-14 0.51690E-01 0.35562E-01 0.65613E+00
 0.23260E-03 0.27184E+04 0.30812E-01 0.30793E-01 0.20066E-01 0.31195E-01 0.30837E-01 0.11289E+00 0.69671E-05 0.37568E-06 0.15686E-06 0.57884E-09 0.17137E-15 0.37074E-13 0.16580E-14 0.51687E-01 0.35567E-01 0.65615E+00
 0.23280E-03 0.27188E+04 0.30788E-01 0.30787E-01 0.20055E-01 0.31190E-01 0.30838E-01 0.11291E+00 0.69698E-05 0.37517E-06 0.15668E-06 0.57875E-09 0.17158E-15 0.37125E-13 0.16611E-14 0.51684E-01 0.35573E-01 0.65617E+00
 0.23300E-03 0.27191E+04 0.30765E-01 0.30780E-01 0.20044E-01 0.31185E-01 0.30840E-01 0.11293E+00 0.69726E-05 0.37467E-06 0.15651E-06 0.57867E-09 0.17179E-15 0.37177E-13 0.16642E-14 0.51681E-01 0.35578E-01 0.65619E+00
 0.23320E-03 0.27195E+04 0.30742E-01 0.30774E-01 0.20033E-01 0.31179E-01 0.30841E-01 0.11295E+00 0.69753E-05 0.37417E-06 0.15633E-06 0.57859E-09 0.17200E-15 0.37228E-13 0.16672E-14 0.51678E-01 0.35584E-01 0.65621E+00
 0.23340E-03 0.27199E+04 0.30718E-01 0.30767E-01 0.20022E-01 0.31174E-01 0.30842E-01 0.11298E+00 0.69780E-05 0.37367E-06 0.15615E-06 0.57850E-09 0.17222E-15 0.37279E-13 0.16703E-14 0.51675E-01 0.35589E-01 0.65623E+00
 0.23360E-03 0.27203E+04 0.30695E-01 0.30761E-01 0.20011E-01 0.31169E-01 0.30843E-01 0.11300E+00 0.69808E-05 0.37318E-06 0.15597E-06 0.57842E-09 0.17243E-15 0.37330E-13 0.16734E-14 0.51672E-01 0.35595E-01 0.65625E+00
 0.23380E-03 0.27206E+04 0.30672E-01 0.30754E-01 0.20000E-01 0.31163E-01 0.30844E-01 0.11302E+00 0.69835E-05 0.37268E-06 0.15579E-06 0.57834E-09 0.17264E-15 0.37382E-13 0.16765E-14 0.51669E-01 0.35600E-01 0.65627E+00
 0.23400E-03 0.27210E+04 0.30649E-01 0.30747E-01 0.19988E-01 0.31158E-01 0.30846E-01 0.11305E+00 0.69862E-05 0.37219E-06 0.15562E-06 0.57826E-09 0.17285E-15 0.37433E-13 0.16796E-14 0.51666E-01 0.35606E-01 0.65629E+00
 0.23420E-03 0.27214E+04 0.30626E-01 0.30741E-01 0.19977E-01 0.31153E-01 0.30847E-01 0.11307E+00 0.69889E-05 0.37170E-06 0.15544E-06 0.57817E-09 0.17306E-15 0.37484E-13 0.16827E-14 0.51663E-01 0.35611E-01 0.65631E+00
 0.23440E-03 0.27217E+04 0.30603E-01 0.30734E-01 0.19966E-01 0.31148E-01 0.30848E-01 0.11309E+00 0.69917E-05 0.37121E-06 0.15527E-06 0.57809E-09 0.17327E-15 0.37535E-13 0.16857E-14 0.51660E-01 0.35617E-01 0.65633E+00
 0.23460E-03 0.27221E+04 0.30580E-01 0.30728E-01 0.19955E-01 0.31142E-01 0.30849E-01 0.11311E+00 0.69944E-05 0.37072E-06 0.15509E-06 0.57801E-09 0.17348E-15 0.37585E-13 0.16888E-14 0.51658E-01 0.35622E-01 0.65634E+00
 0.23480E-03 0.27225E+04 0.30558E-01 0.30721E-01 0.19944E-01 0.31137E-01 0.30850E-01 0.11314E+00 0.69971E-05 0.37023E-06 0.15492E-06 0.57792E-09 0.17369E-15 0.37636E-13 0.16919E-14 0.51655E-01 0.35628E-01 0.65636E+00
 0.23500E-03 0.27229E+04 0.30535E-01 0.30715E-01 0.19933E-01 0.31132E-01 0.30851E-01 0.11316E+00 0.69999E-05 0.36975E-06 0.15474E-06 0.57784E-09 0.17391E-15 0.37687E-13 0.16950E-14 0.51652E-01 0.35633E-01 0.65638E+00
 0.23520E-03 0.27232E+04 0.30512E-01 0.30708E-01 0.19923E-01 0.31127E-01 0.30853E-01 0.11318E+00 0.70026E-05 0.36926E-06 0.15457E-06 0.57776E-09 0.17412E-15 0.37738E-13 0.16980E-14 0.51649E-01 0.35639E-01 0.65640E+00
 0.23540E-03 0.27236E+04 0.30489E-01 0.30702E-01 0.19912E-01 0.31122E-01 0.30854E-01 0.11320E+00 0.70054E-05 0.36878E-06 0.15440E-06 0.57768E-09 0.17433E-15 0.37788E-13 0.17011E-14 0.51646E-01 0.35644E-01 0.65642E+00
 0.23560E-03 0.27240E+04 0.30467E-01 0.30695E-01 0.19901E-01 0.31116E-01 0.30855E-01 0.11323E+00 0.70081E-05 0.36830E-06 0.15422E-06 0.57759E-09 0.17454E-15 0.37839E-13 0.17042E-14 0.51643E-01 0.35650E-01 0.65644E+00
 0.23580E-03 0.27243E+04 0.30444E-01 0.30689E-01 0.19890E-01 0.31111E-01 0.30856E-01 0.11325E+00 0.70108E-05 0.36782E-06 0.15405E-06 0.57751E-09 0.17475E-15 0.37890E-13 0.17072E-14 0.51640E-01 0.35655E-01 0.65646E+00
 0.23600E-03 0.27247E+04 0.30422E-01 0.30682E-01 0.19879E-01 0.31106E-01 0.30857E-01 0.11327E+00 0.70136E-05 0.36734E-06 0.15388E-06 0.57743E-09 0.17496E-15 0.37940E-13 0.17103E-14 0.51637E-01 0.35660E-01 0.65648E+00
 0.23620E-03 0.27250E+04 0.30399E-01 0.30676E-01 0.19868E-01 0.31101E-01 0.30858E-01 0.11329E+00 0.70163E-05 0.36686E-06 0.15371E-06 0.57734E-09 0.17517E-15 0.37991E-13 0.17134E-14 0.51634E-01 0.35666E-01 0.65650E+00
 0.23640E-03 0.27254E+04 0.30377E-01 0.30669E-01 0.19857E-01 0.31096E-01 0.30859E-01 0.11331E+00 0.70190E-05 0.36639E-06 0.15354E-06 0.57726E-09 0.17538E-15 0.38041E-13 0.17164E-14 0.51631E-01 0.35671E-01 0.65652E+00
 0.23660E-03 0.27258E+04 0.30354E-01 0.30663E-01 0.19847E-01 0.31091E-01 0.30860E-01 0.11334E+00 0.70218E-05 0.36591E-06 0.15337E-06 0.57718E-09 0.17559E-15 0.38091E-13 0.17195E-14 0.51628E-01 0.35677E-01 0.65654E+00
 0.23680E-03 0.27261E+04 0.30332E-01 0.30657E-01 0.19836E-01 0.31085E-01 0.30862E-01 0.11336E+00 0.70245E-05 0.36544E-06 0.15320E-06 0.57709E-09 0.17581E-15 0.38142E-13 0.17226E-14 0.51626E-01 0.35682E-01 0.65655E+00
 0.23700E-03 0.27265E+04 0.30310E-01 0.30650E-01 0.19825E-01 0.31080E-01 0.30863E-01 0.11338E+00 0.70272E-05 0.36497E-06 0.15303E-06 0.57701E-09 0.17602E-15 0.38192E-13 0.17256E-14 0.51623E-01 0.35688E-01 0.65657E+00
 0.23720E-03 0.27269E+04 0.30288E-01 0.30644E-01 0.19814E-01 0.31075E-01 0.30864E-01 0.11340E+00 0.70300E-05 0.36450E-06 0.15286E-06 0.57693E-09 0.17623E-15 0.38242E-13 0.17287E-14 0.51620E-01 0.35693E-01 0.65659E+00
 0.23740E-03 0.27272E+04 0.30265E-01 0.30637E-01 0.19804E-01 0.31070E-01 0.30865E-01 0.11342E+00 0.70327E-05 0.36403E-06 0.15269E-06 0.57684E-09 0.17644E-15 0.38292E-13 0.17317E-14 0.51617E-01 0.35698E-01 0.65661E+00
 0.23760E-03 0.27276E+04 0.30243E-01 0.30631E-01 0.19793E-01 0.31065E-01 0.30866E-01 0.11345E+00 0.70355E-05 0.36357E-06 0.15252E-06 0.57676E-09 0.17665E-15 0.38342E-13 0.17348E-14 0.51614E-01 0.35704E-01 0.65663E+00
 0.23780E-03 0.27279E+04 0.30221E-01 0.30624E-01 0.19782E-01 0.31060E-01 0.30867E-01 0.11347E+00 0.70382E-05 0.36310E-06 0.15235E-06 0.57668E-09 0.17686E-15 0.38392E-13 0.17379E-14 0.51611E-01 0.35709E-01 0.65665E+00
 0.23800E-03 0.27283E+04 0.30199E-01 0.30618E-01 0.19772E-01 0.31055E-01 0.30868E-01 0.11349E+00 0.70409E-05 0.36264E-06 0.15219E-06 0.57660E-09 0.17707E-15 0.38442E-13 0.17409E-14 0.51608E-01 0.35715E-01 0.65667E+00
 0.23820E-03 0.27286E+04 0.30177E-01 0.30612E-01 0.19761E-01 0.31050E-01 0.30869E-01 0.11351E+00 0.70437E-05 0.36218E-06 0.15202E-06 0.57651E-09 0.17728E-15 0.38492E-13 0.17440E-14 0.51605E-01 0.35720E-01 0.65669E+00
 0.23840E-03 0.27290E+04 0.30155E-01 0.30605E-01 0.19750E-01 0.31045E-01 0.30870E-01 0.11353E+00 0.70464E-05 0.36172E-06 0.15185E-06 0.57643E-09 0.17749E-15 0.38541E-13 0.17470E-14 0.51602E-01 0.35725E-01 0.65671E+00
 0.23860E-03 0.27294E+04 0.30133E-01 0.30599E-01 0.19740E-01 0.31039E-01 0.30871E-01 0.11356E+00 0.70492E-05 0.36126E-06 0.15169E-06 0.57635E-09 0.17770E-15 0.38591E-13 0.17501E-14 0.51599E-01 0.35731E-01 0.65672E+00
 0.23880E-03 0.27297E+04 0.30112E-01 0.30593E-01 0.19729E-01 0.31034E-01 0.30872E-01 0.11358E+00 0.70519E-05 0.36080E-06 0.15152E-06 0.57626E-09 0.17791E-15 0.38641E-13 0.17531E-14 0.51596E-01 0.35736E-01 0.65674E+00
 0.23900E-03 0.27301E+04 0.30090E-01 0.30586E-01 0.19719E-01 0.31029E-01 0.30873E-01 0.11360E+00 0.70546E-05 0.36035E-06 0.15136E-06 0.57618E-09 0.17812E-15 0.38691E-13 0.17562E-14 0.51593E-01 0.35742E-01 0.65676E+00
 0.23920E-03 0.27304E+04 0.30068E-01 0.30580E-01 0.19708E-01 0.31024E-01 0.30874E-01 0.11362E+00 0.70574E-05 0.35989E-06 0.15119E-06 0.57610E-09 0.17833E-15 0.38740E-13 0.17592E-14 0.51591E-01 0.35747E-01 0.65678E+00
 0.23940E-03 0.27308E+04 0.30046E-01 0.30574E-01 0.19698E-01 0.31019E-01 0.30875E-01 0.11364E+00 0.70601E-05 0.35944E-06 0.15103E-06 0.57601E-09 0.17854E-15 0.38790E-13 0.17622E-14 0.51588E-01 0.35752E-01 0.65680E+00
 0.23960E-03 0.27311E+04 0.30025E-01 0.30567E-01 0.19687E-01 0.31014E-01 0.30876E-01 0.11366E+00 0.70629E-05 0.35899E-06 0.15087E-06 0.57593E-09 0.17876E-15 0.38839E-13 0.17653E-14 0.51585E-01 0.35758E-01 0.65682E+00
 0.23980E-03 0.27315E+04 0.30003E-01 0.30561E-01 0.19677E-01 0.31009E-01 0.30877E-01 0.11369E+00 0.70656E-05 0.35854E-06 0.15070E-06 0.57585E-09 0.17897E-15 0.38888E-13 0.17683E-14 0.51582E-01 0.35763E-01 0.65684E+00
 0.24000E-03 0.27318E+04 0.29982E-01 0.30555E-01 0.19666E-01 0.31004E-01 0.30878E-01 0.11371E+00 0.70683E-05 0.35809E-06 0.15054E-06 0.57576E-09 0.17918E-15 0.38938E-13 0.17714E-14 0.51579E-01 0.35768E-01 0.65685E+00
 0.24020E-03 0.27322E+04 0.29960E-01 0.30548E-01 0.19656E-01 0.30999E-01 0.30879E-01 0.11373E+00 0.70711E-05 0.35764E-06 0.15038E-06 0.57568E-09 0.17939E-15 0.38987E-13 0.17744E-14 0.51576E-01 0.35774E-01 0.65687E+00
 0.24040E-03 0.27325E+04 0.29939E-01 0.30542E-01 0.19646E-01 0.30994E-01 0.30880E-01 0.11375E+00 0.70738E-05 0.35719E-06 0.15022E-06 0.57560E-09 0.17960E-15 0.39036E-13 0.17774E-14 0.51573E-01 0.35779E-01 0.65689E+00
 0.24060E-03 0.27329E+04 0.29917E-01 0.30536E-01 0.19635E-01 0.30989E-01 0.30881E-01 0.11377E+00 0.70766E-05 0.35675E-06 0.15006E-06 0.57551E-09 0.17981E-15 0.39085E-13 0.17805E-14 0.51570E-01 0.35785E-01 0.65691E+00
 0.24080E-03 0.27332E+04 0.29896E-01 0.30529E-01 0.19625E-01 0.30984E-01 0.30882E-01 0.11379E+00 0.70793E-05 0.35631E-06 0.14990E-06 0.57543E-09 0.18002E-15 0.39134E-13 0.17835E-14 0.51567E-01 0.35790E-01 0.65693E+00
 0.24100E-03 0.27336E+04 0.29875E-01 0.30523E-01 0.19614E-01 0.30979E-01 0.30882E-01 0.11381E+00 0.70820E-05 0.35586E-06 0.14973E-06 0.57535E-09 0.18023E-15 0.39183E-13 0.17865E-14 0.51564E-01 0.35795E-01 0.65695E+00
 0.24120E-03 0.27339E+04 0.29853E-01 0.30517E-01 0.19604E-01 0.30974E-01 0.30883E-01 0.11384E+00 0.70848E-05 0.35542E-06 0.14958E-06 0.57527E-09 0.18044E-15 0.39232E-13 0.17896E-14 0.51561E-01 0.35801E-01 0.65696E+00
 0.24140E-03 0.27343E+04 0.29832E-01 0.30511E-01 0.19594E-01 0.30969E-01 0.30884E-01 0.11386E+00 0.70875E-05 0.35498E-06 0.14942E-06 0.57518E-09 0.18065E-15 0.39281E-13 0.17926E-14 0.51559E-01 0.35806E-01 0.65698E+00
 0.24160E-03 0.27346E+04 0.29811E-01 0.30504E-01 0.19584E-01 0.30964E-01 0.30885E-01 0.11388E+00 0.70902E-05 0.35455E-06 0.14926E-06 0.57510E-09 0.18086E-15 0.39330E-13 0.17956E-14 0.51556E-01 0.35811E-01 0.65700E+00
 0.24180E-03 0.27350E+04 0.29790E-01 0.30498E-01 0.19573E-01 0.30959E-01 0.30886E-01 0.11390E+00 0.70930E-05 0.35411E-06 0.14910E-06 0.57502E-09 0.18107E-15 0.39379E-13 0.17986E-14 0.51553E-01 0.35817E-01 0.65702E+00
 0.24200E-03 0.27353E+04 0.29769E-01 0.30492E-01 0.19563E-01 0.30954E-01 0.30887E-01 0.11392E+00 0.70957E-05 0.35367E-06 0.14894E-06 0.57493E-09 0.18128E-15 0.39428E-13 0.18017E-14 0.51550E-01 0.35822E-01 0.65704E+00
 0.24220E-03 0.27356E+04 0.29748E-01 0.30486E-01 0.19553E-01 0.30949E-01 0.30888E-01 0.11394E+00 0.70985E-05 0.35324E-06 0.14878E-06 0.57485E-09 0.18149E-15 0.39476E-13 0.18047E-14 0.51547E-01 0.35827E-01 0.65705E+00
 0.24240E-03 0.27360E+04 0.29727E-01 0.30479E-01 0.19543E-01 0.30945E-01 0.30889E-01 0.11396E+00 0.71012E-05 0.35281E-06 0.14862E-06 0.57477E-09 0.18170E-15 0.39525E-13 0.18077E-14 0.51544E-01 0.35832E-01 0.65707E+00
 0.24260E-03 0.27363E+04 0.29706E-01 0.30473E-01 0.19532E-01 0.30940E-01 0.30890E-01 0.11398E+00 0.71039E-05 0.35238E-06 0.14847E-06 0.57468E-09 0.18191E-15 0.39574E-13 0.18107E-14 0.51541E-01 0.35838E-01 0.65709E+00
 0.24280E-03 0.27367E+04 0.29685E-01 0.30467E-01 0.19522E-01 0.30935E-01 0.30890E-01 0.11400E+00 0.71067E-05 0.35195E-06 0.14831E-06 0.57460E-09 0.18212E-15 0.39622E-13 0.18137E-14 0.51538E-01 0.35843E-01 0.65711E+00
 0.24300E-03 0.27370E+04 0.29664E-01 0.30461E-01 0.19512E-01 0.30930E-01 0.30891E-01 0.11402E+00 0.71094E-05 0.35152E-06 0.14815E-06 0.57452E-09 0.18233E-15 0.39670E-13 0.18167E-14 0.51535E-01 0.35848E-01 0.65713E+00
 0.24320E-03 0.27374E+04 0.29644E-01 0.30455E-01 0.19502E-01 0.30925E-01 0.30892E-01 0.11405E+00 0.71121E-05 0.35109E-06 0.14800E-06 0.57443E-09 0.18254E-15 0.39719E-13 0.18198E-14 0.51532E-01 0.35854E-01 0.65714E+00
 0.24340E-03 0.27377E+04 0.29623E-01 0.30448E-01 0.19492E-01 0.30920E-01 0.30893E-01 0.11407E+00 0.71149E-05 0.35066E-06 0.14784E-06 0.57435E-09 0.18275E-15 0.39767E-13 0.18228E-14 0.51529E-01 0.35859E-01 0.65716E+00
 0.24360E-03 0.27380E+04 0.29602E-01 0.30442E-01 0.19482E-01 0.30915E-01 0.30894E-01 0.11409E+00 0.71176E-05 0.35024E-06 0.14769E-06 0.57427E-09 0.18296E-15 0.39815E-13 0.18258E-14 0.51527E-01 0.35864E-01 0.65718E+00
 0.24380E-03 0.27384E+04 0.29581E-01 0.30436E-01 0.19472E-01 0.30910E-01 0.30895E-01 0.11411E+00 0.71204E-05 0.34982E-06 0.14753E-06 0.57418E-09 0.18317E-15 0.39864E-13 0.18288E-14 0.51524E-01 0.35869E-01 0.65720E+00
 0.24400E-03 0.27387E+04 0.29561E-01 0.30430E-01 0.19462E-01 0.30905E-01 0.30895E-01 0.11413E+00 0.71231E-05 0.34939E-06 0.14738E-06 0.57410E-09 0.18338E-15 0.39912E-13 0.18318E-14 0.51521E-01 0.35875E-01 0.65721E+00
 0.24420E-03 0.27391E+04 0.29540E-01 0.30424E-01 0.19452E-01 0.30901E-01 0.30896E-01 0.11415E+00 0.71258E-05 0.34897E-06 0.14723E-06 0.57402E-09 0.18359E-15 0.39960E-13 0.18348E-14 0.51518E-01 0.35880E-01 0.65723E+00
 0.24440E-03 0.27394E+04 0.29520E-01 0.30418E-01 0.19442E-01 0.30896E-01 0.30897E-01 0.11417E+00 0.71286E-05 0.34855E-06 0.14707E-06 0.57394E-09 0.18380E-15 0.40008E-13 0.18378E-14 0.51515E-01 0.35885E-01 0.65725E+00
 0.24460E-03 0.27397E+04 0.29499E-01 0.30411E-01 0.19432E-01 0.30891E-01 0.30898E-01 0.11419E+00 0.71313E-05 0.34814E-06 0.14692E-06 0.57385E-09 0.18400E-15 0.40056E-13 0.18408E-14 0.51512E-01 0.35890E-01 0.65727E+00
 0.24480E-03 0.27401E+04 0.29479E-01 0.30405E-01 0.19422E-01 0.30886E-01 0.30899E-01 0.11421E+00 0.71340E-05 0.34772E-06 0.14677E-06 0.57377E-09 0.18421E-15 0.40104E-13 0.18438E-14 0.51509E-01 0.35896E-01 0.65729E+00
 0.24500E-03 0.27404E+04 0.29459E-01 0.30399E-01 0.19412E-01 0.30881E-01 0.30899E-01 0.11423E+00 0.71368E-05 0.34730E-06 0.14662E-06 0.57369E-09 0.18442E-15 0.40152E-13 0.18468E-14 0.51506E-01 0.35901E-01 0.65730E+00
 0.24520E-03 0.27407E+04 0.29438E-01 0.30393E-01 0.19402E-01 0.30876E-01 0.30900E-01 0.11425E+00 0.71395E-05 0.34689E-06 0.14646E-06 0.57360E-09 0.18463E-15 0.40199E-13 0.18498E-14 0.51503E-01 0.35906E-01 0.65732E+00
 0.24540E-03 0.27411E+04 0.29418E-01 0.30387E-01 0.19392E-01 0.30872E-01 0.30901E-01 0.11427E+00 0.71422E-05 0.34647E-06 0.14631E-06 0.57352E-09 0.18484E-15 0.40247E-13 0.18528E-14 0.51500E-01 0.35911E-01 0.65734E+00
 0.24560E-03 0.27414E+04 0.29398E-01 0.30381E-01 0.19382E-01 0.30867E-01 0.30902E-01 0.11429E+00 0.71450E-05 0.34606E-06 0.14616E-06 0.57344E-09 0.18505E-15 0.40295E-13 0.18558E-14 0.51497E-01 0.35917E-01 0.65736E+00
 0.24580E-03 0.27417E+04 0.29377E-01 0.30375E-01 0.19372E-01 0.30862E-01 0.30902E-01 0.11431E+00 0.71477E-05 0.34565E-06 0.14601E-06 0.57336E-09 0.18526E-15 0.40342E-13 0.18588E-14 0.51495E-01 0.35922E-01 0.65737E+00
 0.24600E-03 0.27421E+04 0.29357E-01 0.30369E-01 0.19362E-01 0.30857E-01 0.30903E-01 0.11433E+00 0.71504E-05 0.34524E-06 0.14586E-06 0.57327E-09 0.18547E-15 0.40390E-13 0.18618E-14 0.51492E-01 0.35927E-01 0.65739E+00
 0.24620E-03 0.27424E+04 0.29337E-01 0.30363E-01 0.19352E-01 0.30852E-01 0.30904E-01 0.11436E+00 0.71531E-05 0.34483E-06 0.14571E-06 0.57319E-09 0.18568E-15 0.40438E-13 0.18648E-14 0.51489E-01 0.35932E-01 0.65741E+00
 0.24640E-03 0.27427E+04 0.29317E-01 0.30356E-01 0.19343E-01 0.30848E-01 0.30905E-01 0.11438E+00 0.71559E-05 0.34443E-06 0.14556E-06 0.57311E-09 0.18589E-15 0.40485E-13 0.18677E-14 0.51486E-01 0.35938E-01 0.65742E+00
 0.24660E-03 0.27431E+04 0.29297E-01 0.30350E-01 0.19333E-01 0.30843E-01 0.30905E-01 0.11440E+00 0.71586E-05 0.34402E-06 0.14541E-06 0.57302E-09 0.18610E-15 0.40532E-13 0.18707E-14 0.51483E-01 0.35943E-01 0.65744E+00
 0.24680E-03 0.27434E+04 0.29277E-01 0.30344E-01 0.19323E-01 0.30838E-01 0.30906E-01 0.11442E+00 0.71613E-05 0.34362E-06 0.14527E-06 0.57294E-09 0.18630E-15 0.40580E-13 0.18737E-14 0.51480E-01 0.35948E-01 0.65746E+00
 0.24700E-03 0.27437E+04 0.29257E-01 0.30338E-01 0.19313E-01 0.30833E-01 0.30907E-01 0.11444E+00 0.71641E-05 0.34321E-06 0.14512E-06 0.57286E-09 0.18651E-15 0.40627E-13 0.18767E-14 0.51477E-01 0.35953E-01 0.65748E+00
 0.24720E-03 0.27440E+04 0.29237E-01 0.30332E-01 0.19303E-01 0.30829E-01 0.30908E-01 0.11446E+00 0.71668E-05 0.34281E-06 0.14497E-06 0.57278E-09 0.18672E-15 0.40674E-13 0.18797E-14 0.51474E-01 0.35958E-01 0.65749E+00
 0.24740E-03 0.27444E+04 0.29218E-01 0.30326E-01 0.19294E-01 0.30824E-01 0.30908E-01 0.11448E+00 0.71695E-05 0.34241E-06 0.14482E-06 0.57269E-09 0.18693E-15 0.40721E-13 0.18826E-14 0.51471E-01 0.35963E-01 0.65751E+00
 0.24760E-03 0.27447E+04 0.29198E-01 0.30320E-01 0.19284E-01 0.30819E-01 0.30909E-01 0.11450E+00 0.71722E-05 0.34201E-06 0.14468E-06 0.57261E-09 0.18714E-15 0.40768E-13 0.18856E-14 0.51468E-01 0.35969E-01 0.65753E+00
 0.24780E-03 0.27450E+04 0.29178E-01 0.30314E-01 0.19274E-01 0.30814E-01 0.30910E-01 0.11452E+00 0.71750E-05 0.34161E-06 0.14453E-06 0.57253E-09 0.18735E-15 0.40815E-13 0.18886E-14 0.51466E-01 0.35974E-01 0.65755E+00
 0.24800E-03 0.27453E+04 0.29158E-01 0.30308E-01 0.19265E-01 0.30810E-01 0.30910E-01 0.11454E+00 0.71777E-05 0.34122E-06 0.14438E-06 0.57244E-09 0.18756E-15 0.40862E-13 0.18916E-14 0.51463E-01 0.35979E-01 0.65756E+00
 0.24820E-03 0.27457E+04 0.29139E-01 0.30302E-01 0.19255E-01 0.30805E-01 0.30911E-01 0.11456E+00 0.71804E-05 0.34082E-06 0.14424E-06 0.57236E-09 0.18776E-15 0.40909E-13 0.18945E-14 0.51460E-01 0.35984E-01 0.65758E+00
 0.24840E-03 0.27460E+04 0.29119E-01 0.30296E-01 0.19245E-01 0.30800E-01 0.30912E-01 0.11458E+00 0.71831E-05 0.34042E-06 0.14409E-06 0.57228E-09 0.18797E-15 0.40956E-13 0.18975E-14 0.51457E-01 0.35989E-01 0.65760E+00
 0.24860E-03 0.27463E+04 0.29099E-01 0.30290E-01 0.19236E-01 0.30796E-01 0.30912E-01 0.11460E+00 0.71859E-05 0.34003E-06 0.14395E-06 0.57220E-09 0.18818E-15 0.41003E-13 0.19005E-14 0.51454E-01 0.35994E-01 0.65761E+00
 0.24880E-03 0.27466E+04 0.29080E-01 0.30284E-01 0.19226E-01 0.30791E-01 0.30913E-01 0.11462E+00 0.71886E-05 0.33964E-06 0.14380E-06 0.57211E-09 0.18839E-15 0.41050E-13 0.19034E-14 0.51451E-01 0.36000E-01 0.65763E+00
 0.24900E-03 0.27470E+04 0.29060E-01 0.30278E-01 0.19217E-01 0.30786E-01 0.30914E-01 0.11464E+00 0.71913E-05 0.33925E-06 0.14366E-06 0.57203E-09 0.18860E-15 0.41096E-13 0.19064E-14 0.51448E-01 0.36005E-01 0.65765E+00
 0.24920E-03 0.27473E+04 0.29041E-01 0.30272E-01 0.19207E-01 0.30781E-01 0.30914E-01 0.11466E+00 0.71940E-05 0.33886E-06 0.14352E-06 0.57195E-09 0.18881E-15 0.41143E-13 0.19094E-14 0.51445E-01 0.36010E-01 0.65766E+00
 0.24940E-03 0.27476E+04 0.29021E-01 0.30266E-01 0.19198E-01 0.30777E-01 0.30915E-01 0.11468E+00 0.71967E-05 0.33847E-06 0.14337E-06 0.57187E-09 0.18901E-15 0.41190E-13 0.19123E-14 0.51442E-01 0.36015E-01 0.65768E+00
 0.24960E-03 0.27479E+04 0.29002E-01 0.30260E-01 0.19188E-01 0.30772E-01 0.30915E-01 0.11470E+00 0.71994E-05 0.33808E-06 0.14323E-06 0.57178E-09 0.18922E-15 0.41236E-13 0.19153E-14 0.51440E-01 0.36020E-01 0.65770E+00
 0.24980E-03 0.27482E+04 0.28983E-01 0.30254E-01 0.19178E-01 0.30767E-01 0.30916E-01 0.11472E+00 0.72022E-05 0.33769E-06 0.14309E-06 0.57170E-09 0.18943E-15 0.41282E-13 0.19182E-14 0.51437E-01 0.36025E-01 0.65771E+00
 0.25000E-03 0.27486E+04 0.28963E-01 0.30248E-01 0.19169E-01 0.30763E-01 0.30917E-01 0.11474E+00 0.72049E-05 0.33731E-06 0.14294E-06 0.57162E-09 0.18964E-15 0.41329E-13 0.19212E-14 0.51434E-01 0.36030E-01 0.65773E+00
 0.25020E-03 0.27489E+04 0.28944E-01 0.30243E-01 0.19160E-01 0.30758E-01 0.30917E-01 0.11476E+00 0.72076E-05 0.33692E-06 0.14280E-06 0.57154E-09 0.18984E-15 0.41375E-13 0.19241E-14 0.51431E-01 0.36036E-01 0.65775E+00
