# T(SEC)      TMP(K)       H2         H          O          O2         OH         H2O        H2O2       HO2        CH2        CH3        CH4        CO         HCO        CH2O       CH3O       C2H6       N2        
0.81000E-05 0.19961E+04 0.10654E-02 0.28385E-04 0.29516E-04 0.18745E+00 0.11199E-03 0.20743E-02 0.60327E-06 0.47574E-03 0.00000E+00 0.31847E-02 0.89839E-01 0.67945E-04 0.35334E-05 0.15866E-02 0.21604E-04 0.11749E-03 0.71394E+00
0.82000E-05 0.19963E+04 0.10851E-02 0.28884E-04 0.29892E-04 0.18738E+00 0.11426E-03 0.21322E-02 0.61604E-06 0.48635E-03 0.00000E+00 0.32299E-02 0.89731E-01 0.72029E-04 0.37146E-05 0.16359E-02 0.22162E-04 0.12106E-03 0.71393E+00
0.83000E-05 0.19964E+04 0.11050E-02 0.29397E-04 0.30271E-04 0.18731E+00 0.11657E-03 0.21912E-02 0.62888E-06 0.49706E-03 0.00000E+00 0.32753E-02 0.89621E-01 0.76321E-04 0.39037E-05 0.16862E-02 0.22731E-04 0.12468E-03 0.71391E+00
0.84000E-05 0.19965E+04 0.11253E-02 0.29925E-04 0.30654E-04 0.18723E+00 0.11892E-03 0.22515E-02 0.64178E-06 0.50787E-03 0.00000E+00 0.33209E-02 0.89510E-01 0.80831E-04 0.41010E-05 0.17376E-02 0.23310E-04 0.12836E-03 0.71390E+00
0.85000E-05 0.19967E+04 0.11459E-02 0.30467E-04 0.31040E-04 0.18716E+00 0.12130E-03 0.23131E-02 0.65475E-06 0.51879E-03 0.00000E+00 0.33666E-02 0.89397E-01 0.85569E-04 0.43069E-05 0.17900E-02 0.23900E-04 0.13210E-03 0.71388E+00
0.86000E-05 0.19969E+04 0.11668E-02 0.31024E-04 0.31431E-04 0.18708E+00 0.12372E-03 0.23760E-02 0.66778E-06 0.52980E-03 0.00000E+00 0.34126E-02 0.89282E-01 0.90542E-04 0.45215E-05 0.18434E-02 0.24501E-04 0.13590E-03 0.71387E+00
0.87000E-05 0.19970E+04 0.11880E-02 0.31597E-04 0.31825E-04 0.18700E+00 0.12619E-03 0.24402E-02 0.68087E-06 0.54091E-03 0.00000E+00 0.34588E-02 0.89165E-01 0.95763E-04 0.47453E-05 0.18979E-02 0.25114E-04 0.13975E-03 0.71385E+00
0.88000E-05 0.19972E+04 0.12096E-02 0.32185E-04 0.32223E-04 0.18692E+00 0.12869E-03 0.25057E-02 0.69402E-06 0.55213E-03 0.00000E+00 0.35051E-02 0.89047E-01 0.10124E-03 0.49786E-05 0.19535E-02 0.25737E-04 0.14366E-03 0.71384E+00
0.89000E-05 0.19974E+04 0.12315E-02 0.32791E-04 0.32626E-04 0.18684E+00 0.13123E-03 0.25726E-02 0.70722E-06 0.56345E-03 0.00000E+00 0.35517E-02 0.88927E-01 0.10699E-03 0.52217E-05 0.20102E-02 0.26372E-04 0.14763E-03 0.71382E+00
0.90000E-05 0.19976E+04 0.12539E-02 0.33413E-04 0.33033E-04 0.18676E+00 0.13382E-03 0.26410E-02 0.72048E-06 0.57488E-03 0.00000E+00 0.35985E-02 0.88806E-01 0.11301E-03 0.54750E-05 0.20679E-02 0.27019E-04 0.15165E-03 0.71380E+00
0.91000E-05 0.19978E+04 0.12766E-02 0.34052E-04 0.33444E-04 0.18667E+00 0.13645E-03 0.27107E-02 0.73379E-06 0.58641E-03 0.00000E+00 0.36456E-02 0.88682E-01 0.11933E-03 0.57389E-05 0.21268E-02 0.27678E-04 0.15573E-03 0.71379E+00
0.92000E-05 0.19980E+04 0.12996E-02 0.34710E-04 0.33860E-04 0.18658E+00 0.13912E-03 0.27818E-02 0.74715E-06 0.59804E-03 0.00000E+00 0.36928E-02 0.88557E-01 0.12595E-03 0.60138E-05 0.21868E-02 0.28349E-04 0.15987E-03 0.71377E+00
0.93000E-05 0.19982E+04 0.13231E-02 0.35386E-04 0.34281E-04 0.18649E+00 0.14183E-03 0.28545E-02 0.76056E-06 0.60979E-03 0.00000E+00 0.37403E-02 0.88430E-01 0.13289E-03 0.63000E-05 0.22479E-02 0.29032E-04 0.16406E-03 0.71376E+00
0.94000E-05 0.19984E+04 0.13470E-02 0.36081E-04 0.34706E-04 0.18640E+00 0.14458E-03 0.29286E-02 0.77403E-06 0.62164E-03 0.00000E+00 0.37880E-02 0.88301E-01 0.14015E-03 0.65980E-05 0.23102E-02 0.29728E-04 0.16830E-03 0.71374E+00
0.95000E-05 0.19987E+04 0.13713E-02 0.36796E-04 0.35137E-04 0.18631E+00 0.14738E-03 0.30043E-02 0.78753E-06 0.63360E-03 0.00000E+00 0.38359E-02 0.88170E-01 0.14776E-03 0.69082E-05 0.23737E-02 0.30436E-04 0.17260E-03 0.71372E+00
0.96000E-05 0.19989E+04 0.13961E-02 0.37531E-04 0.35573E-04 0.18622E+00 0.15023E-03 0.30816E-02 0.80109E-06 0.64567E-03 0.00000E+00 0.38841E-02 0.88037E-01 0.15573E-03 0.72310E-05 0.24383E-02 0.31157E-04 0.17696E-03 0.71370E+00
0.97000E-05 0.19991E+04 0.14212E-02 0.38287E-04 0.36014E-04 0.18612E+00 0.15312E-03 0.31604E-02 0.81468E-06 0.65786E-03 0.00000E+00 0.39325E-02 0.87902E-01 0.16406E-03 0.75669E-05 0.25041E-02 0.31891E-04 0.18136E-03 0.71369E+00
0.98000E-05 0.19994E+04 0.14469E-02 0.39065E-04 0.36461E-04 0.18603E+00 0.15606E-03 0.32409E-02 0.82832E-06 0.67016E-03 0.00000E+00 0.39812E-02 0.87765E-01 0.17278E-03 0.79164E-05 0.25710E-02 0.32639E-04 0.18582E-03 0.71367E+00
0.99000E-05 0.19997E+04 0.14730E-02 0.39865E-04 0.36913E-04 0.18593E+00 0.15905E-03 0.33230E-02 0.84200E-06 0.68257E-03 0.00000E+00 0.40301E-02 0.87627E-01 0.18191E-03 0.82799E-05 0.26392E-02 0.33400E-04 0.19034E-03 0.71365E+00
0.10000E-04 0.20000E+04 0.14996E-02 0.40687E-04 0.37372E-04 0.18582E+00 0.16208E-03 0.34068E-02 0.85572E-06 0.69511E-03 0.00000E+00 0.40793E-02 0.87486E-01 0.19145E-03 0.86581E-05 0.27086E-02 0.34174E-04 0.19490E-03 0.71363E+00
0.10100E-04 0.20002E+04 0.15267E-02 0.41534E-04 0.37837E-04 0.18572E+00 0.16517E-03 0.34923E-02 0.86947E-06 0.70776E-03 0.00000E+00 0.41288E-02 0.87343E-01 0.20142E-03 0.90513E-05 0.27793E-02 0.34963E-04 0.19952E-03 0.71361E+00
0.10200E-04 0.20005E+04 0.15543E-02 0.42404E-04 0.38308E-04 0.18562E+00 0.16830E-03 0.35795E-02 0.88327E-06 0.72053E-03 0.00000E+00 0.41785E-02 0.87197E-01 0.21185E-03 0.94601E-05 0.28511E-02 0.35766E-04 0.20418E-03 0.71359E+00
0.10300E-04 0.20008E+04 0.15825E-02 0.43300E-04 0.38785E-04 0.18551E+00 0.17149E-03 0.36686E-02 0.89710E-06 0.73343E-03 0.00000E+00 0.42285E-02 0.87050E-01 0.22275E-03 0.98851E-05 0.29243E-02 0.36583E-04 0.20890E-03 0.71357E+00
0.10400E-04 0.20012E+04 0.16111E-02 0.44222E-04 0.39269E-04 0.18540E+00 0.17473E-03 0.37594E-02 0.91096E-06 0.74645E-03 0.00000E+00 0.42788E-02 0.86900E-01 0.23413E-03 0.10327E-04 0.29987E-02 0.37416E-04 0.21366E-03 0.71355E+00
0.10500E-04 0.20015E+04 0.16404E-02 0.45170E-04 0.39761E-04 0.18529E+00 0.17802E-03 0.38521E-02 0.92485E-06 0.75961E-03 0.00000E+00 0.43293E-02 0.86749E-01 0.24603E-03 0.10786E-04 0.30743E-02 0.38263E-04 0.21848E-03 0.71353E+00
0.10600E-04 0.20018E+04 0.16702E-02 0.46147E-04 0.40259E-04 0.18517E+00 0.18136E-03 0.39468E-02 0.93878E-06 0.77289E-03 0.00000E+00 0.43802E-02 0.86594E-01 0.25845E-03 0.11263E-04 0.31513E-02 0.39125E-04 0.22333E-03 0.71351E+00
0.10700E-04 0.20022E+04 0.17006E-02 0.47152E-04 0.40765E-04 0.18506E+00 0.18477E-03 0.40433E-02 0.95274E-06 0.78631E-03 0.00000E+00 0.44314E-02 0.86438E-01 0.27142E-03 0.11759E-04 0.32296E-02 0.40003E-04 0.22824E-03 0.71349E+00
0.10800E-04 0.20025E+04 0.17316E-02 0.48186E-04 0.41278E-04 0.18494E+00 0.18823E-03 0.41418E-02 0.96672E-06 0.79986E-03 0.00000E+00 0.44828E-02 0.86279E-01 0.28496E-03 0.12274E-04 0.33091E-02 0.40897E-04 0.23319E-03 0.71346E+00
0.10900E-04 0.20029E+04 0.17632E-02 0.49251E-04 0.41800E-04 0.18482E+00 0.19174E-03 0.42423E-02 0.98074E-06 0.81355E-03 0.00000E+00 0.45346E-02 0.86118E-01 0.29909E-03 0.12809E-04 0.33900E-02 0.41807E-04 0.23819E-03 0.71344E+00
0.11000E-04 0.20033E+04 0.17955E-02 0.50347E-04 0.42329E-04 0.18470E+00 0.19532E-03 0.43449E-02 0.99478E-06 0.82739E-03 0.00000E+00 0.45867E-02 0.85954E-01 0.31384E-03 0.13365E-04 0.34722E-02 0.42734E-04 0.24323E-03 0.71342E+00
0.11100E-04 0.20037E+04 0.18285E-02 0.51476E-04 0.42867E-04 0.18457E+00 0.19895E-03 0.44495E-02 0.10088E-05 0.84137E-03 0.00000E+00 0.46391E-02 0.85788E-01 0.32922E-03 0.13943E-04 0.35558E-02 0.43678E-04 0.24831E-03 0.71339E+00
0.11200E-04 0.20041E+04 0.18621E-02 0.52639E-04 0.43413E-04 0.18445E+00 0.20265E-03 0.45563E-02 0.10229E-05 0.85550E-03 0.00000E+00 0.46919E-02 0.85619E-01 0.34527E-03 0.14542E-04 0.36407E-02 0.44638E-04 0.25343E-03 0.71337E+00
0.11300E-04 0.20045E+04 0.18964E-02 0.53836E-04 0.43969E-04 0.18432E+00 0.20641E-03 0.46652E-02 0.10371E-05 0.86978E-03 0.00000E+00 0.47450E-02 0.85448E-01 0.36201E-03 0.15165E-04 0.37270E-02 0.45617E-04 0.25859E-03 0.71335E+00
0.11400E-04 0.20050E+04 0.19314E-02 0.55070E-04 0.44534E-04 0.18418E+00 0.21024E-03 0.47764E-02 0.10512E-05 0.88421E-03 0.00000E+00 0.47984E-02 0.85274E-01 0.37946E-03 0.15812E-04 0.38147E-02 0.46613E-04 0.26379E-03 0.71332E+00
0.11500E-04 0.20054E+04 0.19672E-02 0.56340E-04 0.45108E-04 0.18405E+00 0.21413E-03 0.48899E-02 0.10653E-05 0.89881E-03 0.00000E+00 0.48522E-02 0.85097E-01 0.39766E-03 0.16483E-04 0.39038E-02 0.47627E-04 0.26903E-03 0.71329E+00
0.11600E-04 0.20059E+04 0.20038E-02 0.57649E-04 0.45692E-04 0.18391E+00 0.21809E-03 0.50056E-02 0.10795E-05 0.91357E-03 0.00000E+00 0.49064E-02 0.84918E-01 0.41663E-03 0.17180E-04 0.39943E-02 0.48660E-04 0.27430E-03 0.71327E+00
0.11700E-04 0.20063E+04 0.20411E-02 0.58998E-04 0.46287E-04 0.18377E+00 0.22212E-03 0.51237E-02 0.10937E-05 0.92849E-03 0.00000E+00 0.49609E-02 0.84736E-01 0.43640E-03 0.17903E-04 0.40862E-02 0.49712E-04 0.27960E-03 0.71324E+00
0.11800E-04 0.20068E+04 0.20793E-02 0.60389E-04 0.46892E-04 0.18363E+00 0.22621E-03 0.52442E-02 0.11079E-05 0.94359E-03 0.00000E+00 0.50158E-02 0.84551E-01 0.45701E-03 0.18655E-04 0.41795E-02 0.50783E-04 0.28494E-03 0.71321E+00
0.11900E-04 0.20073E+04 0.21183E-02 0.61822E-04 0.47508E-04 0.18348E+00 0.23039E-03 0.53672E-02 0.11222E-05 0.95886E-03 0.00000E+00 0.50711E-02 0.84363E-01 0.47847E-03 0.19434E-04 0.42742E-02 0.51875E-04 0.29031E-03 0.71318E+00
0.12000E-04 0.20078E+04 0.21581E-02 0.63299E-04 0.48135E-04 0.18333E+00 0.23463E-03 0.54927E-02 0.11364E-05 0.97431E-03 0.00000E+00 0.51268E-02 0.84172E-01 0.50084E-03 0.20244E-04 0.43705E-02 0.52986E-04 0.29571E-03 0.71316E+00
0.12100E-04 0.20084E+04 0.21989E-02 0.64822E-04 0.48774E-04 0.18318E+00 0.23896E-03 0.56208E-02 0.11507E-05 0.98995E-03 0.00000E+00 0.51829E-02 0.83978E-01 0.52414E-03 0.21084E-04 0.44681E-02 0.54119E-04 0.30114E-03 0.71313E+00
0.12200E-04 0.20089E+04 0.22405E-02 0.66392E-04 0.49425E-04 0.18303E+00 0.24336E-03 0.57515E-02 0.11649E-05 0.10058E-02 0.00000E+00 0.52394E-02 0.83781E-01 0.54840E-03 0.21956E-04 0.45673E-02 0.55272E-04 0.30659E-03 0.71309E+00
0.12300E-04 0.20095E+04 0.22831E-02 0.68012E-04 0.50088E-04 0.18287E+00 0.24784E-03 0.58848E-02 0.11792E-05 0.10218E-02 0.00000E+00 0.52963E-02 0.83581E-01 0.57367E-03 0.22861E-04 0.46679E-02 0.56448E-04 0.31206E-03 0.71306E+00
0.12400E-04 0.20100E+04 0.23267E-02 0.69683E-04 0.50764E-04 0.18271E+00 0.25240E-03 0.60209E-02 0.11935E-05 0.10380E-02 0.00000E+00 0.53537E-02 0.83378E-01 0.59997E-03 0.23800E-04 0.47700E-02 0.57645E-04 0.31756E-03 0.71303E+00
0.12500E-04 0.20106E+04 0.23713E-02 0.71406E-04 0.51454E-04 0.18254E+00 0.25705E-03 0.61598E-02 0.12078E-05 0.10544E-02 0.00000E+00 0.54115E-02 0.83171E-01 0.62736E-03 0.24775E-04 0.48736E-02 0.58865E-04 0.32308E-03 0.71300E+00
0.12600E-04 0.20112E+04 0.24169E-02 0.73185E-04 0.52157E-04 0.18238E+00 0.26178E-03 0.63016E-02 0.12221E-05 0.10711E-02 0.00000E+00 0.54697E-02 0.82962E-01 0.65588E-03 0.25786E-04 0.49788E-02 0.60109E-04 0.32861E-03 0.71296E+00
0.12700E-04 0.20119E+04 0.24635E-02 0.75020E-04 0.52875E-04 0.18221E+00 0.26661E-03 0.64463E-02 0.12364E-05 0.10879E-02 0.00000E+00 0.55284E-02 0.82748E-01 0.68556E-03 0.26836E-04 0.50854E-02 0.61376E-04 0.33416E-03 0.71293E+00
0.12800E-04 0.20125E+04 0.25113E-02 0.76914E-04 0.53608E-04 0.18203E+00 0.27153E-03 0.65940E-02 0.12507E-05 0.11050E-02 0.00000E+00 0.55876E-02 0.82532E-01 0.71644E-03 0.27926E-04 0.51936E-02 0.62668E-04 0.33972E-03 0.71289E+00
0.12900E-04 0.20132E+04 0.25602E-02 0.78870E-04 0.54355E-04 0.18186E+00 0.27654E-03 0.67447E-02 0.12651E-05 0.11223E-02 0.00000E+00 0.56473E-02 0.82312E-01 0.74859E-03 0.29057E-04 0.53034E-02 0.63985E-04 0.34529E-03 0.71286E+00
0.13000E-04 0.20138E+04 0.26103E-02 0.80889E-04 0.55119E-04 0.18167E+00 0.28165E-03 0.68986E-02 0.12794E-05 0.11399E-02 0.00000E+00 0.57074E-02 0.82088E-01 0.78203E-03 0.30230E-04 0.54147E-02 0.65327E-04 0.35087E-03 0.71282E+00
0.13100E-04 0.20145E+04 0.26616E-02 0.82974E-04 0.55899E-04 0.18149E+00 0.28686E-03 0.70557E-02 0.12937E-05 0.11576E-02 0.00000E+00 0.57681E-02 0.81861E-01 0.81683E-03 0.31448E-04 0.55276E-02 0.66696E-04 0.35645E-03 0.71278E+00
0.13200E-04 0.20152E+04 0.27141E-02 0.85128E-04 0.56696E-04 0.18130E+00 0.29217E-03 0.72160E-02 0.13080E-05 0.11757E-02 0.00000E+00 0.58293E-02 0.81630E-01 0.85304E-03 0.32712E-04 0.56420E-02 0.68091E-04 0.36203E-03 0.71274E+00
0.13300E-04 0.20160E+04 0.27679E-02 0.87354E-04 0.57510E-04 0.18111E+00 0.29759E-03 0.73797E-02 0.13223E-05 0.11940E-02 0.00000E+00 0.58910E-02 0.81395E-01 0.89070E-03 0.34024E-04 0.57581E-02 0.69514E-04 0.36762E-03 0.71270E+00
0.13400E-04 0.20167E+04 0.28230E-02 0.89653E-04 0.58343E-04 0.18091E+00 0.30311E-03 0.75469E-02 0.13366E-05 0.12125E-02 0.00000E+00 0.59532E-02 0.81157E-01 0.92987E-03 0.35386E-04 0.58757E-02 0.70965E-04 0.37320E-03 0.71266E+00
0.13500E-04 0.20175E+04 0.28795E-02 0.92030E-04 0.59194E-04 0.18071E+00 0.30875E-03 0.77175E-02 0.13509E-05 0.12313E-02 0.00000E+00 0.60160E-02 0.80914E-01 0.97062E-03 0.36800E-04 0.59950E-02 0.72445E-04 0.37877E-03 0.71261E+00
0.13600E-04 0.20183E+04 0.29374E-02 0.94487E-04 0.60066E-04 0.18051E+00 0.31451E-03 0.78918E-02 0.13652E-05 0.12504E-02 0.00000E+00 0.60794E-02 0.80667E-01 0.10130E-02 0.38267E-04 0.61159E-02 0.73955E-04 0.38434E-03 0.71257E+00
0.13700E-04 0.20191E+04 0.29968E-02 0.97027E-04 0.60957E-04 0.18030E+00 0.32039E-03 0.80697E-02 0.13795E-05 0.12698E-02 0.00000E+00 0.61433E-02 0.80417E-01 0.10571E-02 0.39791E-04 0.62383E-02 0.75496E-04 0.38989E-03 0.71252E+00
0.13800E-04 0.20199E+04 0.30577E-02 0.99654E-04 0.61870E-04 0.18009E+00 0.32639E-03 0.82514E-02 0.13938E-05 0.12895E-02 0.00000E+00 0.62079E-02 0.80162E-01 0.11029E-02 0.41372E-04 0.63625E-02 0.77067E-04 0.39542E-03 0.71248E+00
0.13900E-04 0.20208E+04 0.31201E-02 0.10237E-03 0.62804E-04 0.17987E+00 0.33251E-03 0.84370E-02 0.14080E-05 0.13095E-02 0.00000E+00 0.62730E-02 0.79902E-01 0.11506E-02 0.43014E-04 0.64883E-02 0.78671E-04 0.40093E-03 0.71243E+00
0.14000E-04 0.20216E+04 0.31842E-02 0.10518E-03 0.63761E-04 0.17965E+00 0.33877E-03 0.86265E-02 0.14222E-05 0.13298E-02 0.00000E+00 0.63388E-02 0.79639E-01 0.12001E-02 0.44718E-04 0.66157E-02 0.80308E-04 0.40642E-03 0.71238E+00
0.14100E-04 0.20225E+04 0.32499E-02 0.10809E-03 0.64742E-04 0.17942E+00 0.34517E-03 0.88201E-02 0.14364E-05 0.13505E-02 0.00000E+00 0.64052E-02 0.79371E-01 0.12517E-02 0.46488E-04 0.67448E-02 0.81979E-04 0.41188E-03 0.71233E+00
0.14200E-04 0.20235E+04 0.33173E-02 0.11111E-03 0.65747E-04 0.17919E+00 0.35171E-03 0.90179E-02 0.14506E-05 0.13714E-02 0.00000E+00 0.64722E-02 0.79098E-01 0.13052E-02 0.48327E-04 0.68755E-02 0.83684E-04 0.41731E-03 0.71228E+00
0.14300E-04 0.20244E+04 0.33865E-02 0.11423E-03 0.66778E-04 0.17895E+00 0.35839E-03 0.92199E-02 0.14647E-05 0.13927E-02 0.00000E+00 0.65400E-02 0.78820E-01 0.13609E-02 0.50236E-04 0.70079E-02 0.85425E-04 0.42270E-03 0.71222E+00
0.14400E-04 0.20254E+04 0.34575E-02 0.11746E-03 0.67835E-04 0.17871E+00 0.36522E-03 0.94263E-02 0.14788E-05 0.14144E-02 0.00000E+00 0.66084E-02 0.78538E-01 0.14188E-02 0.52218E-04 0.71420E-02 0.87203E-04 0.42805E-03 0.71217E+00
0.14500E-04 0.20264E+04 0.35305E-02 0.12080E-03 0.68920E-04 0.17846E+00 0.37221E-03 0.96373E-02 0.14928E-05 0.14364E-02 0.00000E+00 0.66774E-02 0.78251E-01 0.14791E-02 0.54278E-04 0.72778E-02 0.89018E-04 0.43336E-03 0.71211E+00
0.14600E-04 0.20274E+04 0.36054E-02 0.12427E-03 0.70033E-04 0.17821E+00 0.37936E-03 0.98528E-02 0.15068E-05 0.14588E-02 0.00000E+00 0.67473E-02 0.77959E-01 0.15417E-02 0.56418E-04 0.74153E-02 0.90872E-04 0.43862E-03 0.71205E+00
0.14700E-04 0.20284E+04 0.36823E-02 0.12786E-03 0.71176E-04 0.17795E+00 0.38668E-03 0.10073E-01 0.15208E-05 0.14816E-02 0.00000E+00 0.68178E-02 0.77661E-01 0.16067E-02 0.58641E-04 0.75544E-02 0.92766E-04 0.44382E-03 0.71199E+00
0.14800E-04 0.20295E+04 0.37613E-02 0.13159E-03 0.72349E-04 0.17769E+00 0.39417E-03 0.10298E-01 0.15347E-05 0.15048E-02 0.00000E+00 0.68891E-02 0.77358E-01 0.16744E-02 0.60951E-04 0.76953E-02 0.94701E-04 0.44896E-03 0.71192E+00
0.14900E-04 0.20306E+04 0.38426E-02 0.13546E-03 0.73555E-04 0.17742E+00 0.40184E-03 0.10528E-01 0.15485E-05 0.15284E-02 0.00000E+00 0.69611E-02 0.77050E-01 0.17447E-02 0.63351E-04 0.78378E-02 0.96677E-04 0.45404E-03 0.71186E+00
0.15000E-04 0.20317E+04 0.39261E-02 0.13947E-03 0.74794E-04 0.17715E+00 0.40969E-03 0.10764E-01 0.15623E-05 0.15524E-02 0.00000E+00 0.70340E-02 0.76737E-01 0.18178E-02 0.65847E-04 0.79821E-02 0.98697E-04 0.45905E-03 0.71179E+00
0.15100E-04 0.20329E+04 0.40119E-02 0.14363E-03 0.76069E-04 0.17687E+00 0.41774E-03 0.11004E-01 0.15760E-05 0.15769E-02 0.00000E+00 0.71076E-02 0.76417E-01 0.18938E-02 0.68440E-04 0.81281E-02 0.10076E-03 0.46398E-03 0.71172E+00
0.15200E-04 0.20341E+04 0.41001E-02 0.14795E-03 0.77379E-04 0.17658E+00 0.42598E-03 0.11250E-01 0.15897E-05 0.16018E-02 0.00000E+00 0.71821E-02 0.76092E-01 0.19729E-02 0.71137E-04 0.82757E-02 0.10287E-03 0.46883E-03 0.71165E+00
0.15300E-04 0.20353E+04 0.41908E-02 0.15243E-03 0.78728E-04 0.17628E+00 0.43443E-03 0.11501E-01 0.16032E-05 0.16272E-02 0.00000E+00 0.72574E-02 0.75761E-01 0.20550E-02 0.73941E-04 0.84251E-02 0.10503E-03 0.47359E-03 0.71158E+00
0.15400E-04 0.20366E+04 0.42842E-02 0.15709E-03 0.80116E-04 0.17598E+00 0.44310E-03 0.11759E-01 0.16167E-05 0.16530E-02 0.00000E+00 0.73336E-02 0.75424E-01 0.21404E-02 0.76857E-04 0.85762E-02 0.10723E-03 0.47826E-03 0.71150E+00
0.15500E-04 0.20378E+04 0.43802E-02 0.16193E-03 0.81545E-04 0.17568E+00 0.45199E-03 0.12022E-01 0.16300E-05 0.16794E-02 0.00000E+00 0.74107E-02 0.75080E-01 0.22292E-02 0.79890E-04 0.87289E-02 0.10949E-03 0.48283E-03 0.71142E+00
0.15600E-04 0.20392E+04 0.44790E-02 0.16696E-03 0.83018E-04 0.17536E+00 0.46111E-03 0.12291E-01 0.16433E-05 0.17062E-02 0.00000E+00 0.74886E-02 0.74731E-01 0.23216E-02 0.83045E-04 0.88834E-02 0.11179E-03 0.48729E-03 0.71134E+00
0.15700E-04 0.20405E+04 0.45808E-02 0.17219E-03 0.84535E-04 0.17504E+00 0.47048E-03 0.12566E-01 0.16564E-05 0.17336E-02 0.00000E+00 0.75675E-02 0.74374E-01 0.24176E-02 0.86328E-04 0.90395E-02 0.11415E-03 0.49165E-03 0.71126E+00
0.15800E-04 0.20419E+04 0.46855E-02 0.17763E-03 0.86100E-04 0.17471E+00 0.48009E-03 0.12848E-01 0.16694E-05 0.17615E-02 0.00000E+00 0.76473E-02 0.74011E-01 0.25174E-02 0.89744E-04 0.91973E-02 0.11656E-03 0.49588E-03 0.71117E+00
0.15900E-04 0.20433E+04 0.47933E-02 0.18329E-03 0.87713E-04 0.17437E+00 0.48996E-03 0.13136E-01 0.16823E-05 0.17900E-02 0.00000E+00 0.77282E-02 0.73641E-01 0.26212E-02 0.93300E-04 0.93568E-02 0.11903E-03 0.49998E-03 0.71108E+00
0.16000E-04 0.20448E+04 0.49044E-02 0.18918E-03 0.89378E-04 0.17403E+00 0.50011E-03 0.13431E-01 0.16950E-05 0.18191E-02 0.00000E+00 0.78100E-02 0.73263E-01 0.27292E-02 0.97002E-04 0.95179E-02 0.12156E-03 0.50395E-03 0.71099E+00
0.16100E-04 0.20463E+04 0.50188E-02 0.19532E-03 0.91096E-04 0.17368E+00 0.51054E-03 0.13733E-01 0.17076E-05 0.18487E-02 0.00000E+00 0.78928E-02 0.72879E-01 0.28415E-02 0.10086E-03 0.96807E-02 0.12414E-03 0.50778E-03 0.71090E+00
0.16200E-04 0.20479E+04 0.51367E-02 0.20171E-03 0.92871E-04 0.17332E+00 0.52126E-03 0.14043E-01 0.17200E-05 0.18790E-02 0.00000E+00 0.79766E-02 0.72487E-01 0.29583E-02 0.10487E-03 0.98451E-02 0.12678E-03 0.51146E-03 0.71080E+00
0.16300E-04 0.20495E+04 0.52583E-02 0.20837E-03 0.94705E-04 0.17295E+00 0.53229E-03 0.14359E-01 0.17322E-05 0.19099E-02 0.00000E+00 0.80616E-02 0.72087E-01 0.30798E-02 0.10905E-03 0.10011E-01 0.12949E-03 0.51497E-03 0.71070E+00
0.16400E-04 0.20511E+04 0.53836E-02 0.21531E-03 0.96600E-04 0.17257E+00 0.54363E-03 0.14684E-01 0.17443E-05 0.19415E-02 0.00000E+00 0.81476E-02 0.71679E-01 0.32061E-02 0.11341E-03 0.10179E-01 0.13226E-03 0.51833E-03 0.71059E+00
0.16500E-04 0.20528E+04 0.55128E-02 0.22255E-03 0.98560E-04 0.17218E+00 0.55531E-03 0.15016E-01 0.17561E-05 0.19737E-02 0.00000E+00 0.82347E-02 0.71263E-01 0.33376E-02 0.11795E-03 0.10348E-01 0.13509E-03 0.52151E-03 0.71048E+00
0.16600E-04 0.20545E+04 0.56460E-02 0.23011E-03 0.10059E-03 0.17178E+00 0.56734E-03 0.15356E-01 0.17676E-05 0.20067E-02 0.00000E+00 0.83230E-02 0.70839E-01 0.34744E-02 0.12269E-03 0.10519E-01 0.13799E-03 0.52450E-03 0.71037E+00
0.16700E-04 0.20563E+04 0.57835E-02 0.23799E-03 0.10269E-03 0.17137E+00 0.57973E-03 0.15705E-01 0.17790E-05 0.20403E-02 0.00000E+00 0.84124E-02 0.70406E-01 0.36167E-02 0.12762E-03 0.10691E-01 0.14096E-03 0.52730E-03 0.71025E+00
0.16800E-04 0.20581E+04 0.59254E-02 0.24623E-03 0.10486E-03 0.17096E+00 0.59249E-03 0.16063E-01 0.17901E-05 0.20747E-02 0.00000E+00 0.85031E-02 0.69964E-01 0.37648E-02 0.13277E-03 0.10864E-01 0.14401E-03 0.52990E-03 0.71013E+00
0.16900E-04 0.20599E+04 0.60718E-02 0.25484E-03 0.10711E-03 0.17053E+00 0.60566E-03 0.16429E-01 0.18009E-05 0.21098E-02 0.00000E+00 0.85949E-02 0.69513E-01 0.39190E-02 0.13814E-03 0.11039E-01 0.14712E-03 0.53229E-03 0.71001E+00
0.17000E-04 0.20619E+04 0.62230E-02 0.26383E-03 0.10945E-03 0.17009E+00 0.61923E-03 0.16805E-01 0.18114E-05 0.21458E-02 0.00000E+00 0.86880E-02 0.69053E-01 0.40794E-02 0.14374E-03 0.11216E-01 0.15031E-03 0.53446E-03 0.70988E+00
0.17100E-04 0.20638E+04 0.63792E-02 0.27324E-03 0.11187E-03 0.16964E+00 0.63324E-03 0.17190E-01 0.18216E-05 0.21825E-02 0.00000E+00 0.87824E-02 0.68583E-01 0.42465E-02 0.14958E-03 0.11394E-01 0.15358E-03 0.53639E-03 0.70975E+00
