# air-Mach_12.3.data
# Columns:
# 1: x (m)
# 2: T (K)
# 3: p (Pa)
# 4: rho (kg/m^3)
# 5: e (J/kg)
# 6: a (m/s)
# 7: u (m/s)
# 8: M 
# 9 - 15: species moles (mol/m^3)
9.418582e-03 5.190827e+03 2.532031e+04 1.472624e-02 7.338869e+06 1.508250e+03 4.462132e+02 2.958483e-01 6.324270e-03 4.023129e-01 2.986733e-02 1.415562e-01 6.588748e-03 1.293665e-05 1.293665e-05 
9.651589e-03 5.185114e+03 2.532253e+04 1.473743e-02 7.340173e+06 1.507858e+03 4.458746e+02 2.957006e-01 6.223942e-03 4.027281e-01 2.963296e-02 1.421307e-01 6.631112e-03 1.316626e-05 1.316626e-05 
9.888880e-03 5.179475e+03 2.532472e+04 1.474845e-02 7.341457e+06 1.507473e+03 4.455414e+02 2.955551e-01 6.127172e-03 4.031423e-01 2.939247e-02 1.427023e-01 6.672502e-03 1.338732e-05 1.338732e-05 
1.013042e-02 5.173905e+03 2.532688e+04 1.475932e-02 7.342723e+06 1.507094e+03 4.452132e+02 2.954117e-01 6.033619e-03 4.035553e-01 2.914680e-02 1.432708e-01 6.713037e-03 1.359955e-05 1.359955e-05 
1.037617e-02 5.168401e+03 2.532900e+04 1.477006e-02 7.343970e+06 1.506721e+03 4.448895e+02 2.952701e-01 5.942975e-03 4.039669e-01 2.889682e-02 1.438361e-01 6.752831e-03 1.380270e-05 1.380270e-05 
1.062608e-02 5.162959e+03 2.533110e+04 1.478067e-02 7.345201e+06 1.506353e+03 4.445701e+02 2.951302e-01 5.854961e-03 4.043770e-01 2.864334e-02 1.443981e-01 6.791993e-03 1.399665e-05 1.399665e-05 
1.088013e-02 5.157577e+03 2.533318e+04 1.479117e-02 7.346418e+06 1.505989e+03 4.442546e+02 2.949919e-01 5.769322e-03 4.047855e-01 2.838714e-02 1.449566e-01 6.830624e-03 1.418130e-05 1.418130e-05 
1.113826e-02 5.152252e+03 2.533523e+04 1.480156e-02 7.347620e+06 1.505630e+03 4.439428e+02 2.948552e-01 5.685836e-03 4.051921e-01 2.812888e-02 1.455115e-01 6.868822e-03 1.435663e-05 1.435663e-05 
1.140044e-02 5.146982e+03 2.533725e+04 1.481185e-02 7.348809e+06 1.505274e+03 4.436343e+02 2.947199e-01 5.604299e-03 4.055969e-01 2.786921e-02 1.460628e-01 6.906676e-03 1.452270e-05 1.452270e-05 
1.166665e-02 5.141764e+03 2.533926e+04 1.482205e-02 7.349987e+06 1.504922e+03 4.433289e+02 2.945859e-01 5.524537e-03 4.059996e-01 2.760868e-02 1.466102e-01 6.944267e-03 1.467961e-05 1.467961e-05 
